"timestamp","value"
2021-10-13 11:17:40,49.6
2021-10-13 11:17:50,50.1
2021-10-13 11:18:00,50.5
2021-10-13 11:18:10,50.9
2021-10-13 11:18:20,51.2
2021-10-13 11:18:30,51.5
2021-10-13 11:18:40,51.8
2021-10-13 11:18:50,51.9
2021-10-13 11:19:00,52.1
2021-10-13 11:19:10,52.2
2021-10-13 11:19:20,52.3
2021-10-13 11:19:30,52.4
2021-10-13 11:19:40,52.5
2021-10-13 11:19:50,52.6
2021-10-13 11:20:00,52.7
2021-10-13 11:20:10,51.3
2021-10-13 11:20:20,44.7
2021-10-13 11:20:30,42.9
2021-10-13 11:20:40,42.4
2021-10-13 11:20:50,43.0
2021-10-13 11:21:00,43.8
2021-10-13 11:21:10,45.0
2021-10-13 11:21:20,46.2
2021-10-13 11:21:30,46.8
2021-10-13 11:21:40,47.5
2021-10-13 11:21:50,48.7
2021-10-13 11:22:00,50.0
2021-10-13 11:22:10,50.8
2021-10-13 11:22:20,51.0
2021-10-13 11:22:30,51.4
2021-10-13 11:22:40,51.7
2021-10-13 11:22:50,52.0
2021-10-13 11:23:00,52.2
2021-10-13 11:23:10,52.3
2021-10-13 11:23:20,52.5
2021-10-13 11:23:30,52.5
2021-10-13 11:23:40,52.6
2021-10-13 11:23:50,52.7
2021-10-13 11:24:00,52.8
2021-10-13 11:24:10,52.8
2021-10-13 11:24:20,52.9
2021-10-13 11:24:30,52.9
2021-10-13 11:24:40,52.9
2021-10-13 11:24:50,52.9
2021-10-13 11:25:00,52.9
2021-10-13 11:25:10,52.9
2021-10-13 11:25:20,52.9
2021-10-13 11:25:30,52.1
2021-10-13 11:25:40,51.8
2021-10-13 11:25:50,48.5
2021-10-13 11:26:00,47.6
2021-10-13 11:26:10,47.7
2021-10-13 11:26:20,47.0
2021-10-13 11:26:30,46.5
2021-10-13 11:26:40,46.2
2021-10-13 11:26:50,46.4
2021-10-13 11:27:00,47.6
2021-10-13 11:27:10,48.9
2021-10-13 11:27:20,50.3
2021-10-13 11:27:30,50.9
2021-10-13 11:27:40,51.2
2021-10-13 11:27:50,51.6
2021-10-13 11:28:00,51.8
2021-10-13 11:28:10,52.1
2021-10-13 11:28:20,52.3
2021-10-13 11:28:30,52.3
2021-10-13 11:28:40,52.5
2021-10-13 11:28:50,52.6
2021-10-13 11:29:00,52.8
2021-10-13 11:29:10,52.7
2021-10-13 11:29:20,52.7
2021-10-13 11:29:30,52.8
2021-10-13 11:29:40,52.9
2021-10-13 11:29:50,52.9
2021-10-13 11:30:00,52.9
2021-10-13 11:30:10,52.9
2021-10-13 11:30:20,52.9
2021-10-13 11:30:30,52.9
2021-10-13 11:30:40,52.9
2021-10-13 11:30:50,52.9
2021-10-13 11:31:00,52.9
2021-10-13 11:31:10,53.0
2021-10-13 11:31:20,52.9
2021-10-13 11:31:30,52.9
2021-10-13 11:31:40,52.9
2021-10-13 11:31:50,53.0
2021-10-13 11:32:00,53.0
2021-10-13 11:32:10,53.0
2021-10-13 11:32:20,53.0
2021-10-13 11:32:30,53.0
2021-10-13 11:32:40,53.0
2021-10-13 11:32:50,53.0
2021-10-13 11:33:00,53.1
2021-10-13 11:33:10,53.0
2021-10-13 11:33:20,53.0
2021-10-13 11:33:30,53.0
2021-10-13 11:33:40,53.1
2021-10-13 11:33:50,53.1
2021-10-13 11:34:00,53.1
2021-10-13 11:34:10,53.0
2021-10-13 11:34:20,53.0
2021-10-13 11:34:30,53.1
2021-10-13 11:34:40,53.1
2021-10-13 11:34:50,53.0
2021-10-13 11:35:00,51.8
2021-10-13 11:35:10,49.3
2021-10-13 11:35:20,47.5
2021-10-13 11:35:30,47.8
2021-10-13 11:35:40,48.8
2021-10-13 11:35:50,50.0
2021-10-13 11:36:00,51.1
2021-10-13 11:36:10,51.5
2021-10-13 11:36:20,51.4
2021-10-13 11:36:30,51.0
2021-10-13 11:36:40,50.8
2021-10-13 11:36:50,50.4
2021-10-13 11:37:00,48.7
2021-10-13 11:37:10,48.5
2021-10-13 11:37:20,45.0
2021-10-13 11:37:30,40.5
2021-10-13 11:37:40,38.7
2021-10-13 11:37:50,37.5
2021-10-13 11:38:00,37.5
2021-10-13 11:38:10,38.3
2021-10-13 11:38:20,39.4
2021-10-13 11:38:30,40.6
2021-10-13 11:38:40,42.1
2021-10-13 11:38:50,43.8
2021-10-13 11:39:00,45.5
2021-10-13 11:39:10,47.3
2021-10-13 11:39:20,48.7
2021-10-13 11:39:30,49.4
2021-10-13 11:39:40,50.0
2021-10-13 11:39:50,50.5
2021-10-13 11:40:00,50.9
2021-10-13 11:40:10,51.2
2021-10-13 11:40:20,51.5
2021-10-13 11:40:30,51.7
2021-10-13 11:40:40,51.9
2021-10-13 11:40:50,52.0
2021-10-13 11:41:00,52.2
2021-10-13 11:41:10,52.3
2021-10-13 11:41:20,52.4
2021-10-13 11:41:30,52.5
2021-10-13 11:41:40,52.5
2021-10-13 11:41:50,52.6
2021-10-13 11:42:00,52.7
2021-10-13 11:42:10,52.7
2021-10-13 11:42:20,52.8
2021-10-13 11:42:30,52.7
2021-10-13 11:42:40,52.9
2021-10-13 11:42:50,52.9
2021-10-13 11:43:00,52.9
2021-10-13 11:43:10,52.8
2021-10-13 11:43:20,52.8
2021-10-13 11:43:30,52.8
2021-10-13 11:43:40,52.8
2021-10-13 11:43:50,52.8
2021-10-13 11:44:00,52.9
2021-10-13 11:44:10,52.9
2021-10-13 11:44:20,52.9
2021-10-13 11:44:30,53.0
2021-10-13 11:44:40,49.3
2021-10-13 11:44:50,43.6
2021-10-13 11:45:00,41.6
2021-10-13 11:45:10,40.9
2021-10-13 11:45:20,41.4
2021-10-13 11:45:30,42.2
2021-10-13 11:45:40,43.3
2021-10-13 11:45:50,44.7
2021-10-13 11:46:00,46.3
2021-10-13 11:46:10,48.0
2021-10-13 11:46:20,49.2
2021-10-13 11:46:30,43.1
2021-10-13 11:46:40,39.2
2021-10-13 11:46:50,37.6
2021-10-13 11:47:00,37.1
2021-10-13 11:47:10,37.7
2021-10-13 11:47:20,38.6
2021-10-13 11:47:30,39.8
2021-10-13 11:47:40,41.2
2021-10-13 11:47:50,42.8
2021-10-13 11:48:00,44.3
2021-10-13 11:48:10,42.8
2021-10-13 11:48:20,40.8
2021-10-13 11:48:30,40.2
2021-10-13 11:48:40,37.2
2021-10-13 11:48:50,36.2
2021-10-13 11:49:00,36.9
2021-10-13 11:49:10,37.9
2021-10-13 11:49:20,39.1
2021-10-13 11:49:30,40.5
2021-10-13 11:49:40,42.2
2021-10-13 11:49:50,43.9
2021-10-13 11:50:00,45.8
2021-10-13 11:50:10,47.6
2021-10-13 11:50:20,48.6
2021-10-13 11:50:30,49.3
2021-10-13 11:50:40,45.0
2021-10-13 11:50:50,42.9
2021-10-13 11:51:00,42.7
2021-10-13 11:51:10,43.6
