timestamp,status,total_power,total_energy_since_reset,l1n_volt,current_l1,total_energy_l1,power_l1,l2n_volt,current_l2,total_energy_l2,power_l2,l3n_volt,current_l3,total_energy_l3,power_l3,frequency,alerts,alert_details
2022-11-22 13:00:00 +0000,ok,3053.812,147454266.1,230.893,3.376,39123298.047,743.3,231.087,7.286,60765055.2,1587.179,231.639,4.52,47556972.943,723.332,48.98,,
2022-11-22 14:00:00 +0000,ok,2966.695,147457310.14,230.981,2.809,39123956.0,593.533,231.094,7.718,60766731.621,1677.999,231.635,4.424,47557683.352,695.164,48.98,,
2022-11-22 15:00:00 +0000,ok,2579.413,147459988.306,230.998,2.914,39124543.133,620.556,231.139,5.934,60768132.867,1265.612,231.671,4.466,47558370.5,693.244,48.98,,
2022-11-22 16:00:00 +0000,ok,2651.531,147462609.749,230.967,3.163,39125217.079,679.684,231.097,5.886,60769383.633,1268.214,231.602,4.273,47559070.5,703.633,48.98,,
2022-11-22 17:00:00 +0000,ok,2463.887,147465205.905,230.953,2.649,39125836.533,556.198,231.059,5.831,60770670.633,1255.696,231.639,4.274,47559762.233,651.992,48.98,,
2022-11-22 18:00:00 +0000,ok,2402.412,147467606.27,230.944,2.239,39126344.567,471.007,231.003,5.719,60771902.933,1243.696,231.639,4.39,47560416.958,687.709,48.98,,
2022-11-22 19:00:00 +0000,ok,2423.415,147469983.101,230.855,2.559,39126823.772,563.593,231.007,5.555,60773138.433,1207.561,231.665,4.317,47561079.433,652.261,48.98,,
2022-11-22 20:00:00 +0000,ok,2516.157,147472503.733,230.829,2.841,39127489.033,637.608,231.006,5.693,60774353.033,1241.256,231.667,4.26,47561721.3,637.293,48.98,,
2022-11-22 21:00:00 +0000,ok,2273.631,147474879.124,230.958,2.203,39128008.3,467.746,231.019,5.527,60775586.667,1201.499,231.674,4.201,47562343.933,604.385,48.98,,
2022-11-22 22:00:00 +0000,ok,2325.996,147477181.519,231.001,2.331,39128494.0,485.333,231.005,5.668,60776794.145,1233.951,231.658,4.198,47562953.22,606.713,48.98,,
2022-11-22 23:00:00 +0000,ok,2344.768,147479551.033,230.848,2.493,39129005.233,540.586,231.008,5.648,60778049.804,1217.538,231.627,4.099,47563555.7,586.644,48.98,,
2022-11-23 00:00:00 +0000,ok,2255.084,147481816.015,231.1,2.428,39129514.2,483.39,231.097,5.586,60779232.151,1200.636,231.724,4.126,47564132.642,571.057,49.795,,
2022-11-23 01:00:00 +0000,ok,2219.273,147484070.833,231.571,2.277,39129990.833,456.607,231.611,5.448,60780422.067,1168.902,232.198,4.378,47564719.033,593.764,51.056,,
2022-11-23 02:00:00 +0000,ok,12611.588,147490958.846,228.978,23.05,39132213.377,4618.959,230.121,18.958,60782990.149,4136.804,230.465,17.77,47566814.099,3855.823,51.567,,
2022-11-23 03:00:00 +0000,ok,15744.874,147506476.694,229.128,24.807,39137956.488,5208.554,229.822,21.601,60787632.973,4673.125,229.415,27.227,47571947.854,5863.195,51.651,,
2022-11-23 04:00:00 +0000,ok,18146.131,147522561.077,228.405,30.246,39143101.285,6234.777,229.464,25.324,60792521.259,5468.742,229.165,29.998,47577998.147,6442.612,51.712,,
2022-11-23 05:00:00 +0000,ok,10327.686,147537556.538,229.18,17.677,39148341.167,3530.901,230.21,15.655,60797266.667,3501.922,230.546,14.985,47583008.119,3294.864,51.822,,
2022-11-23 06:00:00 +0000,ok,9672.981,147546980.531,230.013,12.268,39151079.17,2586.032,230.559,12.978,60800353.869,2928.887,230.162,18.613,47586609.211,4158.057,51.838,,
2022-11-23 07:00:00 +0000,ok,12443.383,147557376.281,229.264,19.987,39154195.628,4198.254,230.416,16.439,60803529.309,3712.855,230.017,20.457,47590711.425,4532.274,51.782,,
2022-11-23 08:00:00 +0000,ok,15912.345,147572511.446,228.754,25.231,39159276.266,5200.402,229.806,22.678,60808161.855,5031.222,229.452,26.148,47596133.02,5680.721,51.458,,
2022-11-23 09:00:00 +0000,ok,6029.548,147583496.176,229.606,12.72,39163277.16,2668.686,230.892,9.228,60811652.451,2063.118,231.423,6.33,47599627.715,1297.745,51.837,,
2022-11-23 10:00:00 +0000,ok,4148.007,147588013.769,229.928,7.729,39165333.333,1610.167,230.869,8.465,60813260.933,1863.271,231.518,4.375,47600477.633,674.569,49.323,,
2022-11-23 11:00:00 +0000,ok,2955.091,147591870.5,230.969,2.914,39166420.133,604.791,231.094,7.578,60815329.5,1646.179,231.646,4.466,47601180.3,704.121,48.98,,
2022-11-23 12:00:00 +0000,ok,2609.422,147594521.541,231.039,2.828,39166970.609,568.89,231.148,6.189,60816704.8,1317.774,231.652,4.53,47601905.737,722.759,48.98,,
2022-11-23 13:00:00 +0000,ok,2866.962,147597242.163,230.875,3.555,39167616.167,778.579,231.074,6.513,60818077.1,1412.86,231.666,4.415,47602610.767,675.524,48.98,,
2022-11-23 14:00:00 +0000,ok,2768.838,147600134.747,230.896,3.469,39168456.967,759.771,231.065,6.144,60819445.5,1330.718,231.619,4.302,47603292.8,678.349,48.98,,
2022-11-23 15:00:00 +0000,ok,2549.669,147602761.269,231.036,2.997,39169124.177,623.321,231.064,5.907,60820752.683,1279.251,231.638,4.258,47603946.233,647.097,48.981,,
2022-11-23 16:00:00 +0000,ok,2546.634,147605303.85,230.992,2.628,39169681.9,547.83,231.038,6.031,60822060.55,1311.746,231.671,4.538,47604631.4,687.058,48.981,,
2022-11-23 17:00:00 +0000,ok,2568.225,147607893.55,230.938,2.845,39170285.267,595.411,231.046,5.897,60823357.061,1277.87,231.614,4.285,47605308.882,694.944,48.98,,
2022-11-23 18:00:00 +0000,ok,2417.287,147610364.762,230.947,2.194,39170794.3,454.131,231.017,5.948,60824629.833,1296.615,231.657,4.336,47606002.5,666.542,48.98,,
2022-11-23 19:00:00 +0000,ok,2424.834,147612766.58,230.911,2.528,39171268.333,541.313,231.026,5.753,60825910.6,1251.168,231.677,4.272,47606645.8,632.352,48.98,,
2022-11-23 20:00:00 +0000,ok,2440.007,147615242.175,230.893,2.395,39171843.308,514.492,231.019,5.971,60827181.054,1302.272,231.67,4.241,47607278.033,623.243,48.98,,
2022-11-23 21:00:00 +0000,ok,2373.0,147617613.755,230.98,2.379,39172311.933,493.737,231.029,5.813,60828470.1,1263.732,231.668,4.162,47607892.267,615.532,48.98,,
2022-11-23 22:00:00 +0000,ok,2442.996,147620032.867,230.876,2.499,39172841.7,540.193,231.022,5.949,60829749.867,1298.755,231.657,4.17,47608500.367,604.048,48.98,,
2022-11-23 23:00:00 +0000,ok,2386.126,147622479.255,230.944,2.377,39173375.433,496.551,231.052,5.892,60831053.844,1270.854,231.651,4.199,47609109.933,618.721,48.98,,
2022-11-24 00:00:00 +0000,ok,2263.378,147624777.548,231.06,2.167,39173831.467,439.17,231.075,5.742,60832294.7,1243.714,231.646,4.028,47609711.5,580.494,48.981,,
2022-11-24 01:00:00 +0000,ok,2626.061,147627162.433,231.116,2.341,39174278.5,467.06,231.15,5.696,60833516.721,1227.051,231.711,5.48,47610428.3,931.95,49.692,,
2022-11-24 02:00:00 +0000,ok,2973.572,147630062.867,231.229,2.479,39174765.633,484.44,231.222,6.486,60834856.194,1418.776,231.838,6.187,47611501.867,1070.356,49.982,,
2022-11-24 03:00:00 +0000,ok,4437.883,147633662.092,231.721,3.854,39175344.133,827.812,231.904,6.621,60836301.377,1453.213,231.543,9.3,47613077.92,2156.858,50.075,,
2022-11-24 04:00:00 +0000,ok,8088.919,147639743.221,230.84,8.582,39176616.856,1766.384,231.058,12.208,60838356.005,2758.37,230.659,16.152,47615829.853,3564.166,50.266,,
2022-11-24 05:00:00 +0000,ok,7262.656,147647711.555,230.275,9.884,39178626.567,2019.111,230.644,11.274,60841066.223,2549.923,231.013,12.118,47619078.982,2693.622,50.521,,
2022-11-24 06:00:00 +0000,ok,7246.082,147655311.791,230.63,6.885,39180446.012,1404.675,230.828,9.311,60843480.433,2064.471,230.259,17.017,47622443.0,3776.936,49.705,,
2022-11-24 07:00:00 +0000,ok,7224.417,147661698.312,230.656,7.053,39181600.533,1462.181,230.853,10.221,60845394.844,2290.593,230.348,15.634,47625765.3,3471.643,50.29,,
2022-11-24 08:00:00 +0000,ok,8577.862,147670189.734,230.273,9.953,39183516.425,2023.544,230.629,11.885,60848059.919,2682.354,230.145,17.676,47629673.05,3871.963,50.274,,
2022-11-24 09:00:00 +0000,ok,4818.647,147677000.426,230.384,6.97,39185223.231,1438.419,230.801,8.368,60850389.967,1862.227,231.238,7.325,47632444.676,1518.001,49.883,,
2022-11-24 10:00:00 +0000,ok,2663.381,147680684.742,230.628,3.813,39186465.9,783.369,230.956,5.724,60851865.259,1234.088,231.54,4.335,47633414.221,645.924,49.182,,
2022-11-24 11:00:00 +0000,ok,2377.961,147683091.502,230.993,2.518,39186996.1,508.283,231.092,5.877,60853117.857,1261.773,231.715,4.209,47634035.067,607.905,49.619,,
2022-11-24 12:00:00 +0000,ok,2550.449,147685493.933,230.724,3.056,39187574.167,683.825,231.097,5.687,60854334.967,1230.278,231.787,4.348,47634648.8,636.346,49.984,,
2022-11-24 13:00:00 +0000,ok,2448.864,147686982.667,230.997,2.781,39187972.0,557.766,231.079,5.832,60855059.778,1272.268,231.788,4.444,47635004.222,618.829,49.984,,
2022-11-24 14:00:00 +0000,ok,2414.386,147690897.086,231.005,2.426,39188884.4,487.933,231.067,5.768,60857033.672,1257.862,231.772,4.418,47636033.468,668.591,49.985,,
2022-11-24 15:00:00 +0000,ok,2380.628,147692878.282,231.004,2.542,39189300.746,509.96,231.072,5.726,60858078.031,1247.978,231.773,4.309,47636562.133,622.69,49.985,,
2022-11-24 16:00:00 +0000,ok,2282.746,147695192.367,231.003,2.092,39189774.667,431.989,231.074,5.64,60859302.877,1227.833,231.781,4.303,47637174.833,622.924,49.985,,
2022-11-24 17:00:00 +0000,ok,2277.383,147697498.105,231.004,2.243,39190224.745,458.649,231.068,5.584,60860546.6,1212.532,231.782,4.294,47637788.072,606.202,49.985,,
2022-11-24 18:00:00 +0000,ok,2450.021,147699820.052,230.727,2.693,39190729.612,594.997,231.067,5.626,60861747.571,1226.372,231.8,4.463,47638401.7,628.653,49.984,,
2022-11-24 19:00:00 +0000,ok,2447.675,147702347.5,230.876,2.612,39191352.367,558.207,231.066,5.543,60862979.024,1206.8,231.798,4.474,47639077.767,682.668,49.985,,
2022-11-24 20:00:00 +0000,ok,2291.781,147704682.954,231.001,2.062,39191817.748,423.435,231.07,5.609,60864180.039,1221.84,231.791,4.287,47639743.49,646.506,49.972,,
2022-11-24 21:00:00 +0000,ok,2307.656,147706978.896,231.004,2.246,39192256.209,459.781,231.079,5.639,60865421.14,1227.916,231.778,4.29,47640365.3,619.959,49.985,,
2022-11-24 22:00:00 +0000,ok,2332.913,147709272.45,230.85,2.416,39192735.067,517.087,231.053,5.553,60866623.533,1210.155,231.782,4.296,47640972.333,605.672,49.985,,
2022-11-24 23:00:00 +0000,ok,2335.989,147711650.79,230.957,2.243,39193233.3,457.297,231.06,5.895,60867898.633,1269.678,231.696,4.308,47641578.633,609.015,49.985,,
2022-11-25 00:00:00 +0000,ok,2193.152,147713894.754,231.165,2.18,39193691.3,438.13,231.201,5.493,60869092.067,1181.705,231.8,4.148,47642171.37,573.317,49.985,,
2022-11-25 01:00:00 +0000,ok,3112.951,147716523.476,231.472,2.57,39194134.267,524.719,231.563,5.932,60870310.233,1280.827,231.952,6.711,47643136.685,1307.405,50.007,,
2022-11-25 02:00:00 +0000,ok,8489.028,147721750.983,230.483,14.175,39195761.506,2938.897,231.299,12.863,60872204.033,2885.346,231.635,12.128,47644844.033,2664.786,51.447,,
2022-11-25 03:00:00 +0000,ok,16329.238,147735323.896,228.769,27.067,39200232.691,5411.261,230.129,22.753,60876529.454,4960.122,229.614,27.595,47649621.002,5957.851,51.488,,
2022-11-25 04:00:00 +0000,ok,17370.111,147752073.256,228.367,29.607,39206028.424,5927.227,229.493,24.091,60881429.595,5070.953,228.909,30.478,47655675.793,6371.932,49.627,,
2022-11-25 05:00:00 +0000,ok,9378.342,147765530.504,229.591,15.312,39210525.68,3068.22,230.371,14.713,60885659.758,3283.039,230.725,13.758,47660405.898,3027.088,51.74,,
2022-11-25 06:00:00 +0000,ok,9996.927,147775281.303,230.679,7.425,39212745.512,1585.688,230.567,18.675,60889555.291,4272.795,230.38,18.316,47664041.556,4138.445,51.755,,
2022-11-25 07:00:00 +0000,ok,8190.16,147783385.263,230.479,7.569,39214035.033,1602.447,230.614,13.842,60892903.556,3127.206,230.295,15.519,47667505.737,3460.508,51.323,,
2022-11-25 08:00:00 +0000,ok,9277.233,147792476.169,230.169,10.291,39216042.211,2167.899,230.421,14.036,60896082.273,3185.365,230.037,17.718,47671411.68,3923.968,51.297,,
2022-11-25 09:00:00 +0000,ok,3512.878,147799124.612,230.586,4.272,39217686.2,967.348,230.923,7.773,60898658.867,1661.093,231.448,5.06,47673839.8,884.434,50.126,,
2022-11-25 10:00:00 +0000,ok,2604.679,147802097.53,230.751,2.906,39218475.749,629.27,230.984,6.308,60900115.448,1331.88,231.548,4.383,47674565.567,643.529,49.332,,
2022-11-25 11:00:00 +0000,ok,2467.307,147804591.175,230.934,2.562,39218996.233,529.78,231.122,6.074,60901445.4,1298.241,231.635,4.26,47675209.533,639.285,48.981,,
2022-11-25 12:00:00 +0000,ok,2684.039,147807152.3,230.847,3.304,39219647.333,708.978,231.079,5.983,60902707.005,1291.299,231.66,4.424,47675857.367,683.762,48.98,,
2022-11-25 13:00:00 +0000,ok,2465.322,147809737.139,230.978,2.553,39220247.005,523.894,231.067,5.91,60904016.067,1278.932,231.631,4.287,47676531.906,662.495,48.981,,
2022-11-25 14:00:00 +0000,ok,2431.785,147812147.767,230.987,2.675,39220778.533,545.829,231.055,5.785,60905260.533,1249.622,231.638,4.204,47677169.167,636.333,48.98,,
2022-11-25 15:00:00 +0000,ok,2493.987,147814664.534,230.896,2.889,39221392.42,617.565,231.054,5.685,60906519.8,1231.209,231.627,4.253,47677813.673,645.213,48.981,,
2022-11-25 16:00:00 +0000,ok,2362.145,147817052.993,230.975,2.349,39221917.7,489.95,231.032,5.719,60907744.9,1242.36,231.644,4.229,47678450.067,629.836,48.981,,
2022-11-25 17:00:00 +0000,ok,2424.287,147819447.898,230.868,2.367,39222401.367,507.662,231.041,5.882,60909019.762,1276.779,231.621,4.238,47679084.067,639.847,48.98,,
2022-11-25 18:00:00 +0000,ok,2536.065,147821946.561,230.84,2.797,39222999.767,607.313,231.011,5.826,60910276.933,1273.88,231.634,4.301,47679733.952,654.872,48.98,,
2022-11-25 19:00:00 +0000,ok,2389.152,147824400.29,230.926,2.228,39223506.3,466.646,231.055,5.768,60911557.198,1258.4,231.765,4.464,47680392.541,664.106,49.607,,
2022-11-25 20:00:00 +0000,ok,2501.377,147826869.233,230.877,2.608,39224049.633,555.476,231.08,5.915,60912823.933,1290.553,231.759,4.402,47681062.3,655.348,49.985,,
2022-11-25 21:00:00 +0000,ok,2386.088,147829297.343,230.985,2.201,39224535.048,452.702,231.08,5.887,60914119.388,1284.272,231.763,4.54,47681701.9,649.115,49.985,,
2022-11-25 22:00:00 +0000,ok,2433.599,147831697.116,230.985,2.322,39224991.467,479.436,231.083,5.817,60915380.785,1269.074,231.735,4.295,47682384.233,685.09,49.985,,
2022-11-25 23:00:00 +0000,ok,2374.291,147834158.788,230.979,2.256,39225474.933,465.715,231.093,5.984,60916703.031,1291.78,231.724,4.278,47683040.831,616.796,49.985,,
2022-11-26 00:00:00 +0000,ok,2299.662,147836447.99,231.014,2.32,39225935.1,473.087,231.013,5.634,60917920.889,1217.195,231.618,4.214,47683650.267,609.38,49.985,,
2022-11-26 01:00:00 +0000,ok,3139.286,147839124.505,231.268,2.971,39226458.833,644.733,231.41,6.255,60919193.167,1360.034,231.893,6.011,47684533.533,1134.519,50.342,,
2022-11-26 02:00:00 +0000,ok,12323.33,147846081.154,228.77,24.881,39228979.461,5087.252,230.244,17.307,60921615.448,3814.467,230.55,15.671,47686545.868,3421.61,50.263,,
2022-11-26 03:00:00 +0000,ok,16443.766,147861529.894,229.0,28.286,39235109.321,6027.273,230.132,21.516,60926100.963,4734.371,229.672,26.27,47691380.144,5682.121,51.435,,
2022-11-26 04:00:00 +0000,ok,13919.883,147876916.034,228.85,24.854,39240644.428,5144.205,230.411,17.639,60930577.983,3937.192,229.939,22.17,47696753.881,4838.486,51.63,,
2022-11-26 05:00:00 +0000,ok,9599.985,147888764.353,229.418,16.864,39245177.22,3463.931,230.48,13.973,60934083.083,3160.452,230.823,13.407,47700563.32,2975.597,51.813,,
2022-11-26 06:00:00 +0000,ok,7122.593,147897145.187,230.551,6.375,39247308.009,1363.023,230.587,13.368,60937303.367,3079.567,231.065,11.884,47703594.929,2680.009,51.874,,
2022-11-26 07:00:00 +0000,ok,12164.88,147905057.683,229.016,17.606,39249315.688,3422.386,229.823,17.032,60940241.431,3711.073,229.402,23.273,47706560.626,5031.422,50.672,,
2022-11-26 08:00:00 +0000,ok,15408.624,147920104.769,228.616,23.533,39253532.667,4532.478,229.852,20.232,60944488.227,4377.502,228.997,30.083,47713143.63,6498.644,50.531,,
2022-11-26 09:00:00 +0000,ok,11092.935,147933393.632,228.734,17.635,39257719.313,3449.219,229.6,16.573,60948535.29,3661.095,229.908,17.591,47718199.977,3982.62,49.712,,
2022-11-26 10:00:00 +0000,ok,3807.371,147941275.355,230.49,4.283,39259866.74,850.32,230.634,7.426,60951347.2,1622.032,231.057,6.636,47721120.833,1335.02,48.981,,
2022-11-26 11:00:00 +0000,ok,2614.909,147944027.887,230.942,2.249,39260421.967,462.499,231.128,6.958,60952769.962,1490.668,231.642,4.327,47721900.267,661.742,48.98,,
2022-11-26 12:00:00 +0000,ok,2552.374,147946578.459,231.015,2.911,39260940.5,598.663,231.168,6.082,60954154.517,1292.718,231.642,4.307,47722541.138,660.993,48.98,,
2022-11-26 13:00:00 +0000,ok,2440.043,147949074.072,230.953,2.413,39261497.472,501.684,231.134,6.204,60955466.833,1329.213,231.665,4.284,47723169.867,609.145,48.98,,
2022-11-26 14:00:00 +0000,ok,2469.3,147951526.667,230.995,2.629,39262009.2,541.819,231.117,6.085,60956782.623,1305.284,231.666,4.298,47723794.933,622.197,48.98,,
2022-11-26 15:00:00 +0000,ok,2570.1,147954073.097,230.989,2.876,39262592.033,594.017,231.098,6.125,60958100.283,1320.932,231.671,4.379,47724439.816,655.152,48.98,,
2022-11-26 16:00:00 +0000,ok,2449.676,147956582.333,230.916,2.511,39263145.878,534.326,231.08,5.901,60959399.759,1271.575,231.656,4.31,47725098.667,643.775,48.98,,
2022-11-26 17:00:00 +0000,ok,2633.9,147959210.668,230.826,2.56,39263729.367,564.018,231.031,6.487,60960792.133,1412.431,231.666,4.351,47725749.433,657.45,48.98,,
2022-11-26 18:00:00 +0000,ok,2480.09,147961671.3,230.758,2.637,39264253.833,579.999,231.057,5.77,60962070.933,1249.963,231.724,4.449,47726403.867,650.128,49.493,,
2022-11-26 19:00:00 +0000,ok,2481.594,147964165.579,230.825,2.513,39264829.467,545.967,231.104,5.969,60963347.195,1293.129,231.802,4.468,47727049.8,642.498,49.985,,
2022-11-26 20:00:00 +0000,ok,2430.355,147966669.144,230.831,2.545,39265421.9,550.147,231.108,5.785,60964622.177,1249.604,231.799,4.46,47727685.567,630.604,49.985,,
2022-11-26 21:00:00 +0000,ok,2342.585,147969014.767,231.002,2.097,39265872.5,433.841,231.113,5.96,60965888.633,1290.621,231.798,4.411,47728307.339,618.123,49.984,,
2022-11-26 22:00:00 +0000,ok,2327.771,147971352.267,231.004,2.113,39266325.7,434.601,231.11,5.735,60967149.05,1237.932,231.797,4.482,47728944.667,655.238,49.985,,
2022-11-26 23:00:00 +0000,ok,2510.705,147973808.543,230.8,2.477,39266812.933,535.867,231.06,6.118,60968448.275,1315.037,231.69,4.309,47729601.399,659.801,49.985,,
2022-11-27 00:00:00 +0000,ok,2277.553,147976175.233,231.054,2.166,39267294.596,433.052,231.096,5.762,60969712.233,1234.444,231.7,4.335,47730231.633,610.058,49.985,,
2022-11-27 01:00:00 +0000,ok,2446.157,147978498.268,231.25,2.533,39267745.367,548.449,231.444,5.929,60970962.833,1276.417,232.013,4.357,47730851.033,621.292,49.985,,
2022-11-27 02:00:00 +0000,ok,2945.571,147981032.816,231.517,3.18,39268337.9,659.876,231.722,6.56,60972250.8,1423.118,232.205,5.185,47731501.9,862.577,49.971,,
2022-11-27 03:00:00 +0000,ok,6776.169,147986073.459,230.664,8.604,39269546.929,1715.313,230.933,11.476,60974326.332,2593.051,231.261,11.173,47733259.83,2467.804,50.017,,
2022-11-27 04:00:00 +0000,ok,6822.507,147992958.598,230.45,8.963,39271366.063,1800.175,230.787,11.358,60976922.267,2575.591,231.142,11.078,47735731.148,2446.74,50.356,,
2022-11-27 05:00:00 +0000,ok,6921.953,147999794.772,230.638,8.663,39273150.241,1830.568,230.832,11.616,60979536.649,2643.054,231.263,11.058,47738168.518,2448.331,51.431,,
2022-11-27 06:00:00 +0000,ok,5313.117,148006393.405,230.79,6.123,39274856.985,1294.939,230.952,9.727,60982089.261,2192.785,231.464,8.803,47740507.018,1825.394,51.744,,
2022-11-27 07:00:00 +0000,ok,5590.394,148010944.367,230.681,6.32,39275921.761,1350.641,230.865,10.495,60984125.674,2381.099,231.398,8.831,47741959.367,1858.654,51.841,,
2022-11-27 08:00:00 +0000,ok,6937.764,148017637.605,230.439,8.527,39277600.948,1780.404,230.639,11.664,60986760.782,2659.182,231.06,11.264,47744335.886,2498.178,51.326,,
2022-11-27 09:00:00 +0000,ok,2454.569,148022305.532,230.995,2.294,39278708.581,453.149,231.052,6.383,60988729.1,1354.291,231.671,4.595,47745923.733,647.128,51.202,,
2022-11-27 10:00:00 +0000,ok,2576.262,148024895.742,230.732,3.097,39279314.1,664.074,230.962,5.792,60990061.3,1234.416,231.501,4.367,47746582.144,677.772,48.98,,
2022-11-27 11:00:00 +0000,ok,2590.996,148027415.307,230.99,2.673,39279886.533,544.518,231.136,6.274,60991333.4,1330.39,231.688,4.685,47747254.667,716.089,48.98,,
2022-11-27 12:00:00 +0000,ok,2759.694,148030093.628,231.017,2.996,39280464.433,617.129,231.124,6.465,60992685.3,1388.604,231.605,4.549,47748004.771,753.96,48.98,,
2022-11-27 13:00:00 +0000,ok,2717.657,148032830.006,230.87,3.246,39281100.633,713.426,231.111,6.259,60994064.133,1344.978,231.664,4.396,47748723.733,659.253,48.98,,
2022-11-27 14:00:00 +0000,ok,2926.155,148035694.62,230.786,4.043,39281952.067,926.099,231.088,6.161,60995410.233,1327.988,231.649,4.362,47749391.0,672.068,48.981,,
2022-11-27 15:00:00 +0000,ok,2763.059,148038549.6,230.861,3.4,39282816.569,753.899,231.101,6.223,60996738.615,1340.206,231.645,4.356,47750058.433,668.954,48.98,,
2022-11-27 16:00:00 +0000,ok,2465.131,148041162.5,230.969,2.394,39283431.567,494.849,231.066,6.028,60998070.733,1301.614,231.644,4.382,47750718.4,668.668,48.98,,
2022-11-27 17:00:00 +0000,ok,2584.004,148043620.1,230.876,2.151,39283880.267,455.448,231.051,6.704,60999409.667,1455.029,231.657,4.402,47751391.267,673.526,48.98,,
2022-11-27 18:00:00 +0000,ok,2480.628,148046213.424,230.927,2.397,39284394.214,505.175,231.104,6.022,61000826.244,1303.69,231.796,4.523,47752052.214,671.763,49.907,,
2022-11-27 19:00:00 +0000,ok,2436.359,148048632.57,231.004,2.227,39284855.5,469.79,231.107,5.971,61002110.9,1292.482,231.796,4.564,47752725.933,674.087,49.985,,
2022-11-27 20:00:00 +0000,ok,2642.166,148051189.754,230.742,3.089,39285428.0,695.421,231.107,6.011,61003428.652,1302.776,231.792,4.507,47753392.633,643.969,49.985,,
2022-11-27 21:00:00 +0000,ok,2388.283,148053713.527,231.005,2.219,39286033.6,464.296,231.106,6.034,61004718.6,1307.262,231.724,4.391,47754020.4,616.568,49.985,,
2022-11-27 22:00:00 +0000,ok,2490.762,148056131.007,230.857,2.589,39286515.5,560.073,231.107,6.058,61006040.477,1312.636,231.79,4.411,47754639.661,618.052,49.985,,
2022-11-27 23:00:00 +0000,ok,2472.98,148058679.023,230.865,2.435,39287115.633,530.604,231.123,6.142,61007364.633,1320.908,231.789,4.419,47755256.467,621.467,49.985,,
2022-11-28 00:00:00 +0000,ok,2393.403,148061067.71,230.913,2.293,39287581.1,462.924,230.934,5.842,61008651.633,1253.063,231.576,4.697,47755890.877,677.416,49.985,,
2022-11-28 01:00:00 +0000,ok,3204.88,148063852.844,231.106,3.558,39288120.9,788.018,231.233,6.306,61009935.047,1356.337,231.676,5.596,47756860.0,1060.526,49.974,,
2022-11-28 02:00:00 +0000,ok,8111.692,148068890.792,230.427,10.935,39289524.849,2243.646,230.669,13.561,61011920.167,3019.503,231.054,12.959,47758505.9,2848.543,50.734,,
2022-11-28 03:00:00 +0000,ok,12982.201,148080366.029,229.074,21.413,39293037.374,4204.237,230.26,17.656,61015667.497,3877.798,229.864,22.701,47762721.138,4900.166,51.639,,
2022-11-28 04:00:00 +0000,ok,12182.919,148092610.228,229.395,17.925,39296784.958,3550.333,230.107,17.389,61019402.998,3810.731,229.731,22.296,47767482.073,4821.855,51.581,,
2022-11-28 05:00:00 +0000,ok,9998.367,148103920.242,229.477,15.74,39300292.949,3138.21,230.089,15.866,61023112.141,3508.622,230.468,15.231,47771574.984,3351.536,51.825,,
2022-11-28 06:00:00 +0000,ok,12997.905,148115003.299,229.549,16.337,39303225.864,3257.97,229.852,19.137,61026824.773,4203.493,229.382,25.448,47776012.633,5536.442,50.502,,
2022-11-28 07:00:00 +0000,ok,17294.113,148130251.93,229.161,21.147,39307052.309,4221.15,229.392,25.814,61031911.585,5608.481,228.786,34.133,47782348.474,7464.483,50.107,,
2022-11-28 08:00:00 +0000,ok,16998.912,148147844.14,228.802,23.906,39311587.055,4772.833,229.301,24.554,61037353.702,5247.026,228.727,32.443,47789963.62,6979.05,50.689,,
2022-11-28 09:00:00 +0000,ok,9125.124,148161293.297,229.021,16.946,39315842.569,3309.026,230.195,13.722,61041676.758,3056.664,230.486,12.439,47794834.763,2759.434,49.512,,
2022-11-28 10:00:00 +0000,ok,4565.775,148167438.213,229.727,8.862,39318267.927,1825.097,230.803,9.133,61043864.136,2026.599,231.449,4.39,47796365.967,714.08,48.98,,
2022-11-28 11:00:00 +0000,ok,3171.045,148171387.674,230.818,3.883,39319590.367,872.084,231.197,7.466,61045795.418,1588.158,231.715,4.685,47797062.667,710.802,48.98,,
2022-11-28 12:00:00 +0000,ok,2902.893,148174415.501,230.936,3.529,39320396.035,755.904,231.16,6.787,61047297.26,1438.74,231.707,4.772,47797781.063,708.249,48.98,,
2022-11-28 13:00:00 +0000,ok,2971.144,148177364.5,230.824,3.909,39321202.233,867.846,231.158,6.442,61048710.089,1377.362,231.605,4.45,47798512.3,725.935,48.98,,
2022-11-28 14:00:00 +0000,ok,2924.207,148180342.094,230.868,3.9,39322067.433,858.651,231.127,6.426,61050115.6,1379.768,231.619,4.397,47799216.467,685.788,48.98,,
2022-11-28 15:00:00 +0000,ok,2894.818,148183305.974,230.985,3.461,39322891.567,731.58,231.086,6.858,61051580.859,1487.696,231.639,4.409,47799895.807,675.542,48.98,,
2022-11-28 16:00:00 +0000,ok,2601.965,148185990.988,230.975,2.865,39323548.2,605.785,231.123,6.202,61052947.688,1333.196,231.667,4.37,47800554.833,662.984,49.208,,
2022-11-28 17:00:00 +0000,ok,2556.023,148188589.88,231.005,2.54,39324119.594,525.901,231.134,6.47,61054328.167,1392.065,231.786,4.418,47801203.867,638.057,49.985,,
