latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h)
2023-03-30T01:00,11.9,89,10.2,0.00,3,100,100,31,9,0.0,0.0,0.0,0.0,27.3,43.8
2023-03-30T02:00,11.6,90,10.0,0.00,3,86,91,7,0,0.0,0.0,0.0,0.0,28.5,45.6
2023-03-30T03:00,11.3,89,9.6,0.00,3,100,96,29,2,0.0,0.0,0.0,0.0,28.8,45.8
2023-03-30T04:00,11.0,89,9.3,0.00,3,100,100,33,0,0.0,0.0,0.0,0.0,27.0,43.7
2023-03-30T05:00,10.8,86,8.6,0.00,3,98,96,18,1,0.0,0.0,0.0,0.0,25.9,41.9
2023-03-30T06:00,10.5,87,8.3,0.00,2,63,57,20,0,0.0,0.0,0.0,0.0,25.1,40.6
2023-03-30T07:00,10.1,88,8.2,0.00,2,61,54,20,0,2.0,0.0,2.0,0.0,24.1,39.5
2023-03-30T08:00,10.5,88,8.6,0.00,2,62,51,26,3,63.0,30.0,33.0,117.5,23.5,38.0
2023-03-30T09:00,11.2,85,8.8,0.00,2,77,51,47,9,156.0,68.0,88.0,246.9,28.2,42.8
2023-03-30T10:00,12.0,84,9.3,0.00,3,91,65,47,13,270.0,144.0,126.0,290.1,25.5,37.5
2023-03-30T11:00,12.7,81,9.6,0.00,1,26,7,2,60,339.0,181.0,158.0,332.1,26.0,37.2
2023-03-30T12:00,13.8,78,10.1,0.10,51,35,24,6,32,512.0,357.0,155.0,455.1,27.0,38.4
2023-03-30T13:00,14.3,78,10.6,0.10,51,98,97,8,21,535.0,340.0,195.0,551.7,28.0,39.5
2023-03-30T14:00,14.7,77,10.8,0.10,51,52,14,30,72,553.0,355.0,198.0,521.1,31.3,45.6
2023-03-30T15:00,14.2,75,9.8,0.10,51,65,31,42,39,454.0,287.0,167.0,498.0,28.6,41.7
2023-03-30T16:00,13.9,72,8.9,0.00,1,41,23,19,28,375.0,220.0,155.0,424.5,28.3,41.7
2023-03-30T17:00,13.7,72,8.7,0.00,1,41,28,26,2,302.0,193.0,109.0,417.8,27.3,40.3
2023-03-30T18:00,13.2,74,8.8,0.00,2,54,29,22,48,217.0,143.0,74.0,470.3,24.9,38.5
2023-03-30T19:00,12.4,79,8.8,0.00,1,50,16,9,99,80.0,46.0,34.0,413.0,23.5,37.7
2023-03-30T20:00,11.2,84,8.6,0.00,2,55,17,16,99,4.0,0.0,4.0,38.4,21.7,35.8
2023-03-30T21:00,10.7,86,8.5,0.00,2,67,28,20,100,0.0,0.0,0.0,0.0,19.2,32.4
2023-03-30T22:00,10.7,86,8.5,0.00,3,100,96,60,100,0.0,0.0,0.0,0.0,19.7,33.2
2023-03-30T23:00,10.7,87,8.6,0.40,51,100,74,100,100,0.0,0.0,0.0,0.0,22.9,37.4
2023-03-31T00:00,10.5,90,9.0,1.60,61,100,94,100,100,0.0,0.0,0.0,0.0,25.0,40.9
2023-03-31T01:00,10.2,91,8.8,2.00,61,100,60,75,85,0.0,0.0,0.0,0.0,24.0,39.0
2023-03-31T02:00,10.1,92,8.9,1.30,61,100,89,75,58,0.0,0.0,0.0,0.0,28.5,45.6
2023-03-31T03:00,10.2,92,9.0,0.70,53,100,100,100,100,0.0,0.0,0.0,0.0,29.0,46.7
2023-03-31T04:00,10.4,91,9.0,0.90,53,100,99,93,81,0.0,0.0,0.0,0.0,30.0,47.5
2023-03-31T05:00,10.3,90,8.7,0.50,53,100,100,79,62,0.0,0.0,0.0,0.0,28.6,45.6
2023-03-31T06:00,10.1,88,8.2,0.20,51,100,100,85,95,0.0,0.0,0.0,0.0,29.9,47.6
2023-03-31T07:00,10.0,88,8.1,0.30,51,100,100,65,96,1.0,0.0,1.0,0.0,30.8,48.5
2023-03-31T08:00,10.2,92,8.9,0.40,51,100,100,96,97,22.0,0.0,22.0,0.0,31.0,48.5
2023-03-31T09:00,10.1,93,9.0,0.60,53,100,100,98,97,38.0,0.0,38.0,0.0,29.5,46.4
2023-03-31T10:00,10.4,92,9.1,0.60,53,100,100,96,96,76.0,2.0,74.0,2.3,31.2,48.1
2023-03-31T11:00,10.7,89,9.0,0.30,51,100,71,93,90,99.0,1.0,98.0,2.8,27.4,42.1
2023-03-31T12:00,11.1,87,9.0,0.20,51,100,93,70,48,127.0,10.0,117.0,8.0,27.2,40.5
2023-03-31T13:00,11.6,88,9.6,0.30,51,100,90,27,50,207.0,20.0,187.0,20.9,29.3,42.2
2023-03-31T14:00,11.7,85,9.2,0.50,53,100,66,68,74,283.0,59.0,224.0,61.9,28.7,42.3
2023-03-31T15:00,11.6,91,10.1,0.70,53,100,47,89,91,217.0,9.0,208.0,53.9,30.3,44.8
2023-03-31T16:00,11.2,89,9.5,1.00,55,100,24,96,94,135.0,8.0,127.0,11.1,31.6,47.9
2023-03-31T17:00,10.9,90,9.4,0.80,53,100,19,98,96,133.0,7.0,126.0,14.9,31.3,48.9
2023-03-31T18:00,10.7,91,9.4,0.70,53,100,63,99,97,88.0,6.0,82.0,19.1,30.7,48.3
2023-03-31T19:00,10.4,92,9.1,0.80,53,100,93,100,95,23.0,0.0,23.0,9.8,29.2,45.8
2023-03-31T20:00,10.3,91,9.0,0.60,53,100,100,99,79,2.0,0.0,2.0,0.0,26.7,42.4
2023-03-31T21:00,10.1,93,9.0,0.30,51,100,100,90,41,0.0,0.0,0.0,0.0,23.8,38.3
2023-03-31T22:00,10.0,93,8.9,0.20,51,100,100,76,20,0.0,0.0,0.0,0.0,22.2,35.1
2023-03-31T23:00,9.9,91,8.5,0.10,51,100,100,64,15,0.0,0.0,0.0,0.0,18.3,29.7
2023-04-01T00:00,9.8,91,8.4,0.10,51,100,100,78,12,0.0,0.0,0.0,0.0,19.4,31.4
2023-04-01T01:00,9.5,93,8.4,0.30,51,100,100,80,9,0.0,0.0,0.0,0.0,20.2,32.4
2023-04-01T02:00,9.2,94,8.3,0.20,51,100,100,42,12,0.0,0.0,0.0,0.0,20.5,32.7
2023-04-01T03:00,8.9,96,8.3,0.10,51,100,100,40,8,0.0,0.0,0.0,0.0,19.0,30.3
2023-04-01T04:00,8.6,97,8.2,0.10,51,100,100,53,1,0.0,0.0,0.0,0.0,17.5,28.3
2023-04-01T05:00,8.4,97,8.0,0.10,51,100,100,59,0,0.0,0.0,0.0,0.0,16.1,26.0
2023-04-01T06:00,8.2,97,7.8,0.10,51,100,100,75,0,0.0,0.0,0.0,0.0,15.5,25.0
2023-04-01T07:00,8.0,97,7.6,0.00,3,100,100,95,0,1.0,0.0,1.0,0.0,15.3,25.0
2023-04-01T08:00,8.1,97,7.7,0.00,3,100,100,95,0,14.0,0.0,14.0,0.0,14.3,26.7
2023-04-01T09:00,8.2,96,7.6,0.00,3,100,100,98,0,39.0,0.0,39.0,0.0,14.0,27.1
2023-04-01T10:00,8.4,95,7.6,0.00,3,100,100,93,0,91.0,1.0,90.0,0.4,17.3,26.7
2023-04-01T11:00,8.7,92,7.4,0.10,51,100,100,42,0,145.0,9.0,136.0,8.6,16.1,22.9
2023-04-01T12:00,9.5,88,7.6,0.00,3,100,98,28,2,225.0,20.0,205.0,20.0,16.4,22.6
2023-04-01T13:00,10.2,85,7.8,0.20,51,100,93,39,4,310.0,93.0,217.0,82.4,18.4,25.6
2023-04-01T14:00,10.8,80,7.4,0.10,51,100,93,32,3,329.0,124.0,205.0,165.0,20.0,28.2
2023-04-01T15:00,10.8,77,6.9,0.20,51,81,66,36,0,299.0,105.0,194.0,171.7,22.2,31.1
2023-04-01T16:00,10.9,74,6.5,0.10,51,90,70,40,11,322.0,147.0,175.0,213.5,21.6,31.0
2023-04-01T17:00,10.7,73,6.1,0.00,3,100,85,30,31,240.0,107.0,133.0,255.5,21.5,31.7
2023-04-01T18:00,10.4,73,5.8,0.00,3,100,91,33,21,170.0,80.0,90.0,252.2,21.0,31.2
2023-04-01T19:00,9.5,76,5.6,0.00,3,100,100,50,41,72.0,32.0,40.0,245.8,21.9,33.5
2023-04-01T20:00,8.9,80,5.7,0.00,3,100,100,90,46,2.0,0.0,2.0,32.7,21.4,32.9
2023-04-01T21:00,8.5,82,5.6,0.00,3,100,100,94,31,0.0,0.0,0.0,0.0,21.0,32.2
2023-04-01T22:00,8.2,83,5.4,0.00,3,100,100,94,0,0.0,0.0,0.0,0.0,20.6,31.4
2023-04-01T23:00,8.0,82,5.2,0.00,3,100,100,45,4,0.0,0.0,0.0,0.0,20.0,30.4
2023-04-02T00:00,7.8,82,4.9,0.00,3,100,100,33,0,0.0,0.0,0.0,0.0,19.6,29.2
2023-04-02T01:00,7.6,82,4.7,0.00,3,100,100,80,0,0.0,0.0,0.0,0.0,19.2,28.9
2023-04-02T02:00,7.4,82,4.6,0.00,3,100,100,100,0,0.0,0.0,0.0,0.0,19.1,29.5
2023-04-02T03:00,7.2,84,4.6,0.00,3,100,100,99,0,0.0,0.0,0.0,0.0,18.8,28.1
2023-04-02T04:00,7.1,84,4.6,0.00,3,100,100,99,0,0.0,0.0,0.0,0.0,18.1,27.8
2023-04-02T05:00,7.1,84,4.6,0.10,51,100,100,95,0,0.0,0.0,0.0,0.0,18.7,29.2
2023-04-02T06:00,7.0,84,4.5,0.10,51,100,99,97,0,0.0,0.0,0.0,0.0,18.7,28.9
2023-04-02T07:00,7.0,84,4.5,0.00,3,100,96,91,0,1.0,0.0,1.0,0.0,18.8,28.8
2023-04-02T08:00,6.9,81,3.8,0.00,3,100,95,62,0,30.0,0.0,30.0,0.0,21.0,31.1
2023-04-02T09:00,7.1,76,3.1,0.00,3,95,97,13,0,94.0,18.0,76.0,27.1,22.5,32.7
2023-04-02T10:00,7.4,73,2.8,0.00,3,91,100,2,0,185.0,52.0,133.0,92.9,22.7,31.7
2023-04-02T11:00,7.7,70,2.5,0.00,3,90,100,0,0,241.0,41.0,200.0,93.6,18.5,25.4
2023-04-02T12:00,8.1,66,2.1,0.00,3,89,99,0,0,350.0,126.0,224.0,126.1,18.3,24.4
2023-04-02T13:00,8.6,63,1.9,0.00,2,77,85,0,0,472.0,243.0,229.0,286.3,19.5,25.8
2023-04-02T14:00,8.6,62,1.7,0.00,2,52,58,0,0,435.0,155.0,280.0,297.1,20.1,26.9
2023-04-02T15:00,8.7,61,1.7,0.00,1,40,44,0,0,465.0,184.0,281.0,248.3,19.5,25.9
2023-04-02T16:00,8.5,61,1.5,0.00,2,51,57,0,0,390.0,197.0,193.0,324.7,20.2,26.9
2023-04-02T17:00,8.0,62,1.3,0.00,2,60,67,0,0,268.0,111.0,157.0,298.9,20.6,28.2
2023-04-02T18:00,7.5,63,1.0,0.00,1,39,43,0,0,212.0,101.0,111.0,286.3,20.1,28.3
2023-04-02T19:00,6.8,65,0.7,0.00,1,43,48,0,0,87.0,33.0,54.0,279.9,17.8,27.0
2023-04-02T20:00,6.4,70,1.3,0.00,2,78,87,0,0,7.0,2.0,5.0,37.5,17.6,27.1
2023-04-02T21:00,6.0,70,1.0,0.00,2,79,88,0,0,0.0,0.0,0.0,0.0,17.6,26.8
2023-04-02T22:00,5.8,71,0.9,0.00,2,70,78,0,0,0.0,0.0,0.0,0.0,15.8,24.5
2023-04-02T23:00,5.6,73,1.2,0.00,2,75,83,0,0,0.0,0.0,0.0,0.0,13.3,21.4
2023-04-03T00:00,5.7,74,1.4,0.00,2,70,78,0,0,0.0,0.0,0.0,0.0,13.3,21.5
2023-04-03T01:00,5.8,74,1.6,0.00,2,76,84,0,0,0.0,0.0,0.0,0.0,13.4,21.5
2023-04-03T02:00,5.8,75,1.8,0.00,2,63,70,0,0,0.0,0.0,0.0,0.0,12.4,21.3
2023-04-03T03:00,5.9,75,1.9,0.00,2,52,58,0,0,0.0,0.0,0.0,0.0,12.3,21.8
2023-04-03T04:00,6.0,75,1.9,0.00,1,37,41,0,0,0.0,0.0,0.0,0.0,11.3,21.1
2023-04-03T05:00,6.1,74,1.9,0.00,1,38,42,0,0,0.0,0.0,0.0,0.0,9.9,19.7
2023-04-03T06:00,6.0,75,1.9,0.00,1,47,52,0,0,0.0,0.0,0.0,0.0,9.4,18.6
2023-04-03T07:00,6.1,76,2.2,0.00,1,34,38,0,0,4.0,0.0,4.0,0.0,9.2,18.9
2023-04-03T08:00,6.0,87,4.0,0.00,1,50,55,0,0,72.0,28.0,44.0,85.4,9.9,17.2
2023-04-03T09:00,7.3,75,3.1,0.00,2,53,59,0,0,198.0,110.0,88.0,276.3,12.7,17.0
2023-04-03T10:00,8.2,64,1.8,0.00,2,79,88,0,0,342.0,209.0,133.0,425.9,15.8,21.2
2023-04-03T11:00,8.6,62,1.6,0.00,2,69,77,0,0,377.0,192.0,185.0,405.1,13.3,17.6
2023-04-03T12:00,9.0,60,1.7,0.00,2,54,60,0,0,508.0,310.0,198.0,405.4,14.8,19.2
2023-04-03T13:00,9.2,59,1.7,0.00,2,52,58,0,0,578.0,334.0,244.0,489.0,16.0,20.8
2023-04-03T14:00,9.2,59,1.5,0.00,1,37,41,0,0,596.0,355.0,241.0,492.7,17.4,22.5
2023-04-03T15:00,9.1,58,1.2,0.00,0,5,6,0,0,620.0,470.0,150.0,617.6,18.3,23.5
2023-04-03T16:00,8.8,58,0.9,0.00,0,2,2,0,0,565.0,460.0,105.0,778.2,19.0,25.1
2023-04-03T17:00,8.3,59,0.7,0.00,0,3,3,0,0,441.0,357.0,84.0,808.2,19.4,26.1
2023-04-03T18:00,7.6,60,0.4,0.00,0,0,0,0,0,281.0,212.0,69.0,739.6,18.9,26.4
2023-04-03T19:00,6.8,63,0.3,0.00,0,0,0,0,0,118.0,76.0,42.0,587.6,16.1,25.7
2023-04-03T20:00,6.0,66,0.1,0.00,0,0,0,0,0,10.0,4.0,6.0,94.7,15.4,26.7
2023-04-03T21:00,5.6,67,-0.1,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,15.2,27.5
2023-04-03T22:00,5.4,67,-0.2,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,14.2,26.8
2023-04-03T23:00,5.2,68,-0.2,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,11.6,24.9
2023-04-04T00:00,4.9,70,-0.2,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,10.4,23.8
2023-04-04T01:00,4.5,73,0.1,0.00,0,2,0,0,5,0.0,0.0,0.0,0.0,8.7,22.1
2023-04-04T02:00,4.1,77,0.3,0.00,0,3,0,0,11,0.0,0.0,0.0,0.0,7.4,19.8
2023-04-04T03:00,3.6,80,0.5,0.00,0,1,0,0,4,0.0,0.0,0.0,0.0,7.3,18.8
2023-04-04T04:00,3.2,83,0.6,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.3,17.2
2023-04-04T05:00,2.7,86,0.6,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,10.1,15.0
2023-04-04T06:00,1.9,89,0.3,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,9.8,14.4
2023-04-04T07:00,1.3,91,-0.0,0.00,0,0,0,0,0,8.0,3.0,5.0,0.0,7.3,15.5
2023-04-04T08:00,3.6,89,1.9,0.00,0,0,0,0,0,114.0,72.0,42.0,275.9,10.1,17.4
2023-04-04T09:00,6.2,73,1.8,0.00,0,0,0,0,0,276.0,208.0,68.0,575.8,12.1,16.6
2023-04-04T10:00,7.3,65,1.2,0.00,0,8,9,0,0,438.0,353.0,85.0,730.1,13.0,16.9
2023-04-04T11:00,8.2,60,0.8,0.00,0,0,0,0,0,575.0,478.0,97.0,815.3,10.5,12.9
2023-04-04T12:00,8.9,57,0.9,0.00,0,1,0,0,3,674.0,570.0,104.0,862.5,11.0,13.7
2023-04-04T13:00,9.5,55,0.9,0.00,0,1,0,1,0,728.0,624.0,104.0,892.3,10.8,13.4
2023-04-04T14:00,9.9,54,1.1,0.00,0,0,0,0,0,730.0,625.0,105.0,904.5,8.8,10.5
2023-04-04T15:00,10.1,55,1.4,0.00,0,0,0,0,0,679.0,578.0,101.0,897.1,7.0,8.2
2023-04-04T16:00,10.2,56,1.8,0.00,0,0,0,0,0,581.0,486.0,95.0,871.7,7.7,8.9
2023-04-04T17:00,10.0,57,1.8,0.00,0,0,0,0,0,445.0,360.0,85.0,822.5,9.6,12.0
2023-04-04T18:00,9.2,59,1.7,0.00,0,0,0,0,0,285.0,215.0,70.0,737.6,11.1,14.6
2023-04-04T19:00,7.9,65,1.8,0.00,0,0,0,0,0,121.0,78.0,43.0,587.9,9.2,16.5
2023-04-04T20:00,6.9,71,2.1,0.00,0,0,0,0,0,11.0,5.0,6.0,104.6,8.7,18.1
2023-04-04T21:00,5.7,76,1.8,0.00,0,1,0,0,2,0.0,0.0,0.0,0.0,9.3,19.9
2023-04-04T22:00,4.9,79,1.5,0.00,0,12,0,0,40,0.0,0.0,0.0,0.0,9.4,20.1
2023-04-04T23:00,4.2,82,1.4,0.00,1,23,0,0,78,0.0,0.0,0.0,0.0,8.4,19.1
2023-04-05T00:00,3.6,85,1.4,0.00,1,26,0,0,88,0.0,0.0,0.0,0.0,7.7,17.4
2023-04-05T01:00,2.7,90,1.3,0.00,0,18,0,0,60,0.0,0.0,0.0,0.0,7.2,16.2
2023-04-05T02:00,1.8,92,0.7,0.00,0,1,0,0,4,0.0,0.0,0.0,0.0,7.2,16.4
2023-04-05T03:00,1.1,94,0.2,0.00,0,3,0,0,11,0.0,0.0,0.0,0.0,6.8,15.9
2023-04-05T04:00,1.0,94,0.2,0.00,0,4,0,0,14,0.0,0.0,0.0,0.0,6.8,14.1
2023-04-05T05:00,0.8,96,0.3,0.00,0,13,0,6,32,0.0,0.0,0.0,0.0,7.6,12.2
2023-04-05T06:00,0.6,98,0.3,0.00,1,28,0,15,62,0.0,0.0,0.0,0.0,7.1,11.7
2023-04-05T07:00,0.5,98,0.2,0.00,1,44,20,1,84,10.0,3.0,7.0,0.0,6.1,12.1
2023-04-05T08:00,2.6,95,1.9,0.00,1,37,11,0,91,113.0,65.0,48.0,241.9,7.5,13.3
2023-04-05T09:00,6.8,81,3.8,0.00,1,31,0,2,98,272.0,193.0,79.0,514.8,6.0,9.8
2023-04-05T10:00,8.5,69,3.2,0.00,1,38,0,13,100,424.0,315.0,109.0,656.5,7.2,9.0
2023-04-05T11:00,9.7,63,3.0,0.00,1,50,0,33,100,544.0,400.0,144.0,705.4,7.7,10.0
2023-04-05T12:00,10.6,60,3.1,0.00,2,56,2,40,99,571.0,330.0,241.0,601.5,8.8,11.2
2023-04-05T13:00,11.4,57,3.2,0.00,1,37,0,12,98,633.0,398.0,235.0,534.1,9.9,12.8
2023-04-05T14:00,11.7,56,3.2,0.00,1,40,0,17,99,573.0,326.0,247.0,525.9,10.6,13.2
2023-04-05T15:00,11.8,56,3.2,0.00,2,67,4,58,94,482.0,268.0,214.0,438.5,10.9,14.4
2023-04-05T16:00,11.6,57,3.3,0.00,2,76,1,77,95,379.0,181.0,198.0,363.6,11.8,15.5
2023-04-05T17:00,11.0,60,3.6,0.00,3,89,3,94,99,250.0,104.0,146.0,273.3,12.0,16.3
2023-04-05T18:00,10.2,67,4.4,0.10,51,100,14,98,98,123.0,21.0,102.0,145.5,10.7,15.9
2023-04-05T19:00,9.3,74,5.0,0.20,51,100,29,100,99,38.0,0.0,38.0,26.4,9.4,16.6
2023-04-05T20:00,9.0,80,5.6,0.30,51,100,81,100,100,4.0,0.0,4.0,0.0,8.9,16.8
2023-04-05T21:00,8.5,84,5.9,0.40,51,100,92,100,100,0.0,0.0,0.0,0.0,9.7,18.2
2023-04-05T22:00,8.0,90,6.4,0.40,51,100,97,100,99,0.0,0.0,0.0,0.0,10.5,19.4
2023-04-05T23:00,7.7,92,6.6,0.40,51,100,100,100,99,0.0,0.0,0.0,0.0,11.2,20.1
2023-04-06T00:00,7.7,93,6.7,0.40,51,100,99,100,95,0.0,0.0,0.0,0.0,12.0,21.1
2023-04-06T01:00,7.7,93,6.7,0.40,51,100,100,100,93,0.0,0.0,0.0,0.0,13.0,22.4
2023-04-06T02:00,7.8,94,6.9,0.40,51,100,100,100,99,0.0,0.0,0.0,0.0,14.4,24.5
2023-04-06T03:00,7.9,95,7.1,0.50,53,100,100,100,100,0.0,0.0,0.0,0.0,15.5,26.4
2023-04-06T04:00,8.1,95,7.4,0.80,53,100,100,100,98,0.0,0.0,0.0,0.0,16.1,27.2
2023-04-06T05:00,8.3,96,7.7,0.60,53,100,100,100,70,0.0,0.0,0.0,0.0,16.1,27.0
2023-04-06T06:00,8.4,97,8.0,0.30,51,100,100,100,12,0.0,0.0,0.0,0.0,15.3,26.0
2023-04-06T07:00,8.5,98,8.3,0.20,51,100,100,89,2,1.0,0.0,1.0,0.0,14.3,24.0
2023-04-06T08:00,9.1,98,8.8,0.00,3,100,100,85,40,16.0,0.0,16.0,0.0,14.3,24.1
2023-04-06T09:00,9.7,94,8.8,0.00,3,100,100,82,19,50.0,1.0,49.0,1.5,16.4,25.2
2023-04-06T10:00,9.9,94,9.0,0.00,3,100,100,85,0,64.0,0.0,64.0,1.2,18.9,31.3
2023-04-06T11:00,10.6,87,8.6,0.00,2,79,72,24,0,132.0,6.0,126.0,2.2,15.5,23.4
2023-04-06T12:00,11.5,82,8.6,0.10,51,79,70,22,10,241.0,49.0,192.0,42.9,16.6,22.8
2023-04-06T13:00,11.6,83,8.9,0.10,51,83,57,14,77,182.0,41.0,141.0,65.8,17.1,23.4
2023-04-06T14:00,11.7,85,9.2,0.70,53,53,33,13,52,269.0,99.0,170.0,90.5,18.0,24.7
2023-04-06T15:00,12.6,83,9.9,0.60,53,33,11,15,48,405.0,221.0,184.0,233.6,21.4,30.0
2023-04-06T16:00,12.8,78,9.1,0.40,51,33,9,32,20,432.0,282.0,150.0,419.8,18.5,25.4
2023-04-06T17:00,10.8,80,7.5,2.40,61,51,22,39,26,321.0,199.0,122.0,468.6,19.7,27.6
2023-04-06T18:00,10.4,80,7.1,0.50,53,72,32,42,59,195.0,99.0,96.0,367.3,17.4,27.5
2023-04-06T19:00,9.9,79,6.5,0.00,1,26,7,15,36,88.0,36.0,52.0,257.3,13.9,23.8
2023-04-06T20:00,9.0,81,5.9,0.00,1,27,3,13,55,11.0,3.0,8.0,55.7,13.0,24.1
2023-04-06T21:00,8.2,83,5.5,0.00,0,3,2,1,3,0.0,0.0,0.0,0.0,14.2,26.8
2023-04-06T22:00,7.5,84,4.9,0.00,0,6,6,1,0,0.0,0.0,0.0,0.0,15.0,28.3
2023-04-06T23:00,7.0,82,4.1,0.00,0,8,8,2,0,0.0,0.0,0.0,0.0,15.6,29.1
2023-04-07T00:00,6.5,80,3.2,0.00,0,7,6,2,0,0.0,0.0,0.0,0.0,14.9,28.5
2023-04-07T01:00,6.0,79,2.7,0.00,0,5,2,5,0,0.0,0.0,0.0,0.0,14.0,27.5
2023-04-07T02:00,5.5,81,2.5,0.00,0,8,5,5,0,0.0,0.0,0.0,0.0,13.3,26.5
2023-04-07T03:00,5.2,82,2.5,0.00,0,14,10,9,0,0.0,0.0,0.0,0.0,13.1,26.0
2023-04-07T04:00,5.2,84,2.7,0.00,1,36,24,24,0,0.0,0.0,0.0,0.0,12.8,24.8
2023-04-07T05:00,5.5,84,2.9,0.00,2,53,38,32,0,0.0,0.0,0.0,0.0,13.0,24.9
2023-04-07T06:00,5.6,84,3.2,0.00,2,79,59,43,0,0.0,0.0,0.0,0.0,12.3,23.8
2023-04-07T07:00,5.7,86,3.5,0.00,0,12,10,5,0,10.0,3.0,7.0,0.0,11.4,21.6
2023-04-07T08:00,6.4,87,4.4,0.00,0,7,8,0,0,113.0,66.0,47.0,221.6,10.5,18.0
2023-04-07T09:00,8.0,82,5.2,0.00,0,5,5,0,0,274.0,201.0,73.0,503.0,10.8,14.7
2023-04-07T10:00,9.6,76,5.5,0.00,1,28,30,2,0,441.0,351.0,90.0,685.6,11.9,15.1
2023-04-07T11:00,10.6,68,4.9,0.10,51,42,39,12,0,584.0,494.0,90.0,808.1,8.6,10.8
2023-04-07T12:00,11.4,61,4.1,0.00,1,41,24,32,0,626.0,497.0,129.0,810.2,9.6,11.9
2023-04-07T13:00,11.9,57,3.6,0.00,1,44,26,35,0,606.0,416.0,190.0,662.5,10.0,12.6
2023-04-07T14:00,12.5,53,3.1,0.00,1,33,11,38,0,643.0,485.0,158.0,630.8,9.9,12.5
2023-04-07T15:00,12.8,49,2.4,0.00,0,20,2,30,0,600.0,460.0,140.0,700.8,9.4,12.0
2023-04-07T16:00,12.9,47,1.9,0.00,0,5,2,6,0,481.0,307.0,174.0,619.2,9.1,11.6
2023-04-07T17:00,12.8,47,1.7,0.00,0,9,9,2,0,331.0,151.0,180.0,417.5,8.6,10.8
2023-04-07T18:00,12.4,50,2.2,0.00,0,8,8,2,0,223.0,112.0,111.0,328.6,7.1,9.9
2023-04-07T19:00,11.6,57,3.4,0.00,1,23,24,3,0,86.0,27.0,59.0,249.4,5.2,11.0
2023-04-07T20:00,9.7,72,4.8,0.00,1,26,28,2,0,14.0,5.0,9.0,46.1,8.5,18.2
2023-04-07T21:00,8.2,82,5.3,0.00,1,22,24,1,0,0.0,0.0,0.0,0.0,11.3,22.4
2023-04-07T22:00,7.3,89,5.7,0.00,0,18,20,0,0,0.0,0.0,0.0,0.0,10.2,21.2
2023-04-07T23:00,6.7,93,5.6,0.00,0,13,14,0,0,0.0,0.0,0.0,0.0,9.4,19.4
2023-04-08T00:00,6.1,94,5.3,0.00,0,14,15,1,0,0.0,0.0,0.0,0.0,8.2,17.3
2023-04-08T01:00,5.5,96,4.8,0.00,0,15,17,0,0,0.0,0.0,0.0,0.0,7.6,16.1
2023-04-08T02:00,4.7,97,4.3,0.00,1,28,31,0,0,0.0,0.0,0.0,0.0,6.5,14.7
2023-04-08T03:00,3.9,98,3.6,0.00,0,17,19,0,0,0.0,0.0,0.0,0.0,7.6,12.6
2023-04-08T04:00,3.3,99,3.1,0.00,1,25,28,0,0,0.0,0.0,0.0,0.0,8.7,11.0
2023-04-08T05:00,2.7,99,2.5,0.00,2,68,75,0,0,0.0,0.0,0.0,0.0,7.4,9.8
2023-04-08T06:00,2.3,99,2.1,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,4.9,6.9
2023-04-08T07:00,2.4,99,2.3,0.00,3,90,100,0,0,15.0,7.0,8.0,0.0,3.3,3.6
2023-04-08T08:00,5.2,97,4.8,0.00,3,85,91,0,9,108.0,39.0,69.0,198.5,2.9,2.7
2023-04-08T09:00,7.3,92,6.1,0.00,3,83,78,0,42,217.0,81.0,136.0,229.3,3.3,4.3
2023-04-08T10:00,8.7,84,6.2,0.00,2,77,61,0,73,343.0,151.0,192.0,274.4,5.2,6.0
2023-04-08T11:00,10.1,75,5.8,0.00,2,71,49,0,90,501.0,285.0,216.0,408.3,4.1,4.9
2023-04-08T12:00,10.8,69,5.4,0.00,3,100,90,0,95,524.0,251.0,273.0,435.7,6.8,7.9
2023-04-08T13:00,11.3,66,5.2,0.00,3,100,100,0,95,583.0,309.0,274.0,407.9,8.5,10.6
2023-04-08T14:00,11.4,65,5.1,0.00,3,100,100,0,97,466.0,179.0,287.0,348.0,9.2,11.2
2023-04-08T15:00,11.5,65,5.1,0.00,3,100,100,0,96,424.0,161.0,263.0,237.1,9.2,11.2
2023-04-08T16:00,11.5,65,5.1,0.00,3,100,100,1,87,398.0,167.0,231.0,262.4,9.5,11.8
2023-04-08T17:00,11.3,66,5.2,0.00,3,100,98,0,67,289.0,125.0,164.0,278.4,10.7,13.7
