latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),precipitation (mm),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),vapor_pressure_deficit (kPa)
2023-02-01T00:00,4.7,86,2.5,0.00,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,18.6,33.9,0.12
2023-02-01T01:00,4.4,87,2.5,0.00,0.00,0,2,2,0,0,0.0,0.0,0.0,0.0,20.1,35.5,0.11
2023-02-01T02:00,4.3,88,2.4,0.00,0.00,0,16,13,0,15,0.0,0.0,0.0,0.0,21.2,36.1,0.10
2023-02-01T03:00,4.2,87,2.2,0.00,0.00,0,8,4,0,13,0.0,0.0,0.0,0.0,20.5,35.5,0.11
2023-02-01T04:00,4.1,86,2.0,0.00,0.00,0,6,6,0,3,0.0,0.0,0.0,0.0,20.5,35.8,0.11
2023-02-01T05:00,4.0,85,1.7,0.00,0.00,1,23,5,23,14,0.0,0.0,0.0,0.0,20.3,35.7,0.12
2023-02-01T06:00,3.9,85,1.6,0.00,0.00,0,17,6,18,4,0.0,0.0,0.0,0.0,21.2,36.6,0.12
2023-02-01T07:00,3.9,86,1.7,0.00,0.00,0,17,9,0,29,0.0,0.0,0.0,0.0,21.1,36.8,0.12
2023-02-01T08:00,4.2,82,1.5,0.00,0.00,0,13,8,0,20,0.0,0.0,0.0,0.0,21.8,37.5,0.15
2023-02-01T09:00,4.4,84,2.0,0.00,0.00,0,19,9,0,37,3.0,1.0,2.0,0.0,22.4,38.0,0.13
2023-02-01T10:00,5.2,83,2.6,0.00,0.00,0,10,0,0,32,67.0,36.0,31.0,189.8,24.3,39.3,0.15
2023-02-01T11:00,6.3,81,3.4,0.00,0.00,0,8,0,0,26,179.0,121.0,58.0,443.4,22.7,39.0,0.18
2023-02-01T12:00,7.5,77,3.7,0.00,0.00,1,45,0,37,76,265.0,188.0,77.0,582.2,25.3,37.6,0.24
2023-02-01T13:00,8.7,70,3.4,0.00,0.00,2,58,8,44,81,320.0,240.0,80.0,647.4,27.1,40.4,0.34
2023-02-01T14:00,9.5,65,3.3,0.00,0.00,3,100,59,93,95,320.0,227.0,93.0,668.3,32.0,47.2,0.41
2023-02-01T15:00,9.6,66,3.6,0.00,0.00,3,100,79,86,78,210.0,82.0,128.0,445.9,26.0,40.5,0.40
2023-02-01T16:00,9.6,67,3.8,0.00,0.00,3,93,82,19,25,115.0,9.0,106.0,126.1,24.1,38.2,0.39
2023-02-01T17:00,9.2,68,3.6,0.00,0.00,3,86,77,0,56,57.0,9.0,48.0,37.9,23.4,37.8,0.38
2023-02-01T18:00,8.7,69,3.4,0.00,0.00,3,82,60,0,92,11.0,1.0,10.0,20.2,23.4,38.5,0.35
2023-02-01T19:00,8.4,71,3.5,0.00,0.00,3,82,59,0,97,0.0,0.0,0.0,0.0,23.5,38.9,0.32
2023-02-01T20:00,7.8,76,3.9,0.00,0.00,1,34,4,1,100,0.0,0.0,0.0,0.0,22.4,37.8,0.25
2023-02-01T21:00,7.5,78,3.9,0.00,0.00,1,49,0,32,99,0.0,0.0,0.0,0.0,21.7,37.1,0.23
2023-02-01T22:00,7.2,80,4.0,0.00,0.00,1,33,1,5,96,0.0,0.0,0.0,0.0,21.4,37.1,0.20
2023-02-01T23:00,6.7,83,4.1,0.00,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,19.9,35.3,0.16
2023-02-02T00:00,6.3,87,4.3,0.00,0.00,0,9,5,0,16,0.0,0.0,0.0,0.0,19.2,34.6,0.12
2023-02-02T01:00,6.0,90,4.5,0.00,0.00,0,13,12,1,4,0.0,0.0,0.0,0.0,19.2,34.6,0.10
2023-02-02T02:00,5.8,91,4.5,0.00,0.00,0,10,10,2,0,0.0,0.0,0.0,0.0,19.2,34.2,0.08
2023-02-02T03:00,5.6,92,4.4,0.00,0.00,0,10,3,12,0,0.0,0.0,0.0,0.0,19.2,34.2,0.07
2023-02-02T04:00,5.4,93,4.3,0.00,0.00,0,7,1,10,0,0.0,0.0,0.0,0.0,18.7,33.5,0.07
2023-02-02T05:00,5.3,93,4.2,0.00,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,17.7,32.1,0.06
2023-02-02T06:00,5.0,94,4.0,0.00,0.00,1,34,0,24,65,0.0,0.0,0.0,0.0,16.4,31.0,0.06
2023-02-02T07:00,4.8,94,3.9,0.00,0.00,1,42,0,61,18,0.0,0.0,0.0,0.0,16.2,30.7,0.05
2023-02-02T08:00,4.8,93,3.8,0.00,0.00,2,52,3,62,41,0.0,0.0,0.0,0.0,16.2,30.4,0.06
2023-02-02T09:00,4.8,93,3.8,0.00,0.00,1,44,21,41,0,3.0,1.0,2.0,0.0,16.9,31.0,0.06
2023-02-02T10:00,5.7,92,4.4,0.00,0.00,1,20,17,8,0,65.0,28.0,37.0,145.2,18.1,31.4,0.08
2023-02-02T11:00,7.3,89,5.7,0.00,0.00,0,8,6,4,1,170.0,105.0,65.0,360.6,17.1,30.5,0.11
2023-02-02T12:00,8.8,86,6.6,0.00,0.00,1,48,27,36,6,229.0,148.0,81.0,478.4,21.8,31.7,0.16
2023-02-02T13:00,10.0,81,6.8,0.00,0.00,3,83,81,16,0,271.0,153.0,118.0,455.4,25.2,37.2,0.24
2023-02-02T14:00,10.6,77,6.7,0.00,0.00,3,90,99,2,0,235.0,112.0,123.0,371.1,24.3,37.0,0.30
2023-02-02T15:00,10.7,76,6.5,0.00,0.00,3,98,100,0,25,146.0,40.0,106.0,209.6,22.0,34.6,0.31
2023-02-02T16:00,10.6,75,6.4,0.00,0.00,3,100,100,3,74,102.0,21.0,81.0,91.0,20.7,32.7,0.32
2023-02-02T17:00,10.3,76,6.2,0.00,0.00,3,90,98,0,5,56.0,16.0,40.0,85.2,20.7,33.6,0.30
2023-02-02T18:00,9.6,78,5.9,0.00,0.00,2,80,73,0,46,14.0,6.0,8.0,46.8,20.7,34.5,0.27
2023-02-02T19:00,8.9,81,5.7,0.00,0.00,2,65,37,3,98,0.0,0.0,0.0,0.0,20.1,34.8,0.22
2023-02-02T20:00,8.9,86,6.7,0.00,0.00,3,82,58,0,99,0.0,0.0,0.0,0.0,21.6,36.8,0.16
2023-02-02T21:00,9.0,86,6.8,0.00,0.00,3,99,82,0,84,0.0,0.0,0.0,0.0,23.1,38.3,0.16
2023-02-02T22:00,9.2,85,6.8,0.00,0.00,3,100,100,6,87,0.0,0.0,0.0,0.0,22.7,37.3,0.18
2023-02-02T23:00,9.2,84,6.6,0.00,0.00,3,94,65,17,83,0.0,0.0,0.0,0.0,22.9,36.8,0.19
2023-02-03T00:00,8.8,84,6.3,0.00,0.00,2,61,52,0,47,0.0,0.0,0.0,0.0,23.5,38.2,0.18
2023-02-03T01:00,8.5,85,6.1,0.00,0.00,1,43,35,0,37,0.0,0.0,0.0,0.0,23.6,39.8,0.17
2023-02-03T02:00,8.4,85,6.0,0.00,0.00,1,48,32,0,64,0.0,0.0,0.0,0.0,23.0,39.1,0.16
2023-02-03T03:00,8.4,86,6.2,0.00,0.00,2,80,69,0,58,0.0,0.0,0.0,0.0,22.7,38.4,0.15
2023-02-03T04:00,8.7,85,6.4,0.00,0.00,2,76,75,0,28,0.0,0.0,0.0,0.0,22.4,38.1,0.16
2023-02-03T05:00,8.9,85,6.5,0.00,0.00,2,66,53,0,62,0.0,0.0,0.0,0.0,22.5,37.6,0.17
2023-02-03T06:00,8.8,86,6.5,0.00,0.00,2,54,39,0,62,0.0,0.0,0.0,0.0,21.3,36.7,0.16
2023-02-03T07:00,8.4,88,6.5,0.00,0.00,1,46,28,0,70,0.0,0.0,0.0,0.0,21.2,36.5,0.13
2023-02-03T08:00,8.3,90,6.8,0.00,0.00,1,26,24,2,10,0.0,0.0,0.0,0.0,21.7,37.3,0.11
2023-02-03T09:00,8.2,91,6.9,0.00,0.00,1,31,34,0,2,3.0,1.0,2.0,0.0,22.5,38.1,0.10
2023-02-03T10:00,8.9,89,7.2,0.00,0.00,1,43,47,1,2,66.0,33.0,33.0,166.9,22.6,36.9,0.12
2023-02-03T11:00,9.8,85,7.4,0.00,0.00,3,82,61,0,89,144.0,73.0,71.0,311.5,20.6,31.7,0.18
2023-02-03T12:00,10.5,82,7.5,0.00,0.00,3,100,99,0,68,189.0,78.0,111.0,291.9,23.7,34.0,0.23
2023-02-03T13:00,10.8,81,7.6,0.00,0.00,3,100,99,0,62,125.0,7.0,118.0,132.0,21.3,31.5,0.25
2023-02-03T14:00,11.1,80,7.7,0.00,0.00,3,100,100,0,62,117.0,5.0,112.0,6.1,20.4,30.9,0.27
2023-02-03T15:00,11.2,79,7.7,0.00,0.00,3,100,100,1,69,105.0,12.0,93.0,25.2,18.6,30.2,0.28
2023-02-03T16:00,11.0,80,7.8,0.00,0.00,3,100,100,1,87,61.0,1.0,60.0,19.6,18.2,28.0,0.26
2023-02-03T17:00,10.8,81,7.8,0.00,0.00,3,100,98,4,91,39.0,5.0,34.0,16.7,16.2,26.7,0.24
2023-02-03T18:00,10.5,83,7.7,0.00,0.00,3,100,98,7,77,8.0,0.0,8.0,10.9,16.2,27.8,0.22
2023-02-03T19:00,10.2,83,7.5,0.00,0.00,3,100,100,4,80,0.0,0.0,0.0,0.0,16.6,28.3,0.21
2023-02-03T20:00,9.9,84,7.4,0.00,0.00,3,100,95,3,77,0.0,0.0,0.0,0.0,15.2,27.1,0.19
2023-02-03T21:00,9.8,84,7.3,0.00,0.00,3,100,100,2,45,0.0,0.0,0.0,0.0,12.8,24.2,0.19
2023-02-03T22:00,9.5,85,7.2,0.00,0.00,3,91,100,1,0,0.0,0.0,0.0,0.0,10.9,21.6,0.18
2023-02-03T23:00,9.5,85,7.1,0.00,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,10.6,21.1,0.17
2023-02-04T00:00,9.4,85,7.0,0.00,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,9.8,20.1,0.18
2023-02-04T01:00,9.2,85,6.9,0.00,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,9.1,19.5,0.17
2023-02-04T02:00,8.6,88,6.7,0.00,0.00,3,90,100,0,0,0.0,0.0,0.0,0.0,9.6,20.5,0.13
2023-02-04T03:00,8.2,90,6.6,0.00,0.00,2,76,84,0,0,0.0,0.0,0.0,0.0,9.9,20.2,0.11
2023-02-04T04:00,7.8,91,6.5,0.00,0.00,2,61,68,0,0,0.0,0.0,0.0,0.0,9.9,20.3,0.09
2023-02-04T05:00,7.3,93,6.3,0.00,0.00,2,53,59,0,0,0.0,0.0,0.0,0.0,10.2,21.1,0.07
2023-02-04T06:00,6.9,95,6.1,0.00,0.00,1,50,55,0,0,0.0,0.0,0.0,0.0,9.7,20.7,0.05
2023-02-04T07:00,6.6,96,6.0,0.00,0.00,2,52,58,0,0,0.0,0.0,0.0,0.0,9.7,20.1,0.04
2023-02-04T08:00,6.9,94,6.0,0.10,0.10,51,70,77,0,4,0.0,0.0,0.0,0.0,9.0,19.3,0.06
2023-02-04T09:00,6.7,95,6.0,0.00,0.00,3,80,88,0,4,3.0,0.0,3.0,0.0,9.4,18.9,0.05
2023-02-04T10:00,7.4,94,6.5,0.00,0.00,3,83,89,2,5,44.0,12.0,32.0,43.7,10.4,18.2,0.06
2023-02-04T11:00,8.5,90,6.9,0.00,0.00,3,83,92,0,1,116.0,53.0,63.0,171.3,11.2,15.6,0.11
2023-02-04T12:00,9.0,87,6.9,0.00,0.00,3,85,94,0,1,112.0,26.0,86.0,156.8,10.4,14.5,0.15
2023-02-04T13:00,9.5,84,6.9,0.00,0.00,3,90,99,1,0,152.0,51.0,101.0,106.4,11.3,15.7,0.19
2023-02-04T14:00,9.7,82,6.7,0.00,0.00,3,82,91,0,0,138.0,21.0,117.0,89.0,11.6,16.8,0.22
2023-02-04T15:00,10.1,75,5.9,0.00,0.00,2,73,81,0,0,209.0,110.0,99.0,190.4,12.8,18.4,0.31
2023-02-04T16:00,9.8,74,5.3,0.00,0.00,2,70,78,0,0,118.0,28.0,90.0,225.8,12.1,18.6,0.32
2023-02-04T17:00,9.3,74,4.9,0.00,0.00,2,71,79,0,0,55.0,7.0,48.0,61.2,12.0,20.1,0.31
2023-02-04T18:00,8.5,74,4.2,0.00,0.00,3,80,87,3,0,14.0,4.0,10.0,23.8,10.1,19.5,0.29
2023-02-04T19:00,7.7,76,3.8,0.00,0.00,3,89,93,8,0,0.0,0.0,0.0,0.0,8.9,18.1,0.25
2023-02-04T20:00,7.7,78,4.1,0.00,0.00,3,86,90,8,0,0.0,0.0,0.0,0.0,9.5,19.1,0.23
2023-02-04T21:00,7.3,80,4.0,0.00,0.00,3,93,89,22,0,0.0,0.0,0.0,0.0,10.3,21.1,0.21
2023-02-04T22:00,7.2,82,4.2,0.00,0.00,2,52,49,13,0,0.0,0.0,0.0,0.0,11.3,22.9,0.19
2023-02-04T23:00,6.9,85,4.5,0.00,0.00,2,74,57,34,8,0.0,0.0,0.0,0.0,11.7,23.9,0.15
2023-02-05T00:00,6.8,88,5.0,0.00,0.00,3,100,76,54,66,0.0,0.0,0.0,0.0,11.4,23.8,0.12
2023-02-05T01:00,6.8,91,5.4,0.00,0.00,3,100,98,59,91,0.0,0.0,0.0,0.0,13.3,25.7,0.09
2023-02-05T02:00,7.4,90,5.8,0.00,0.00,3,96,84,27,15,0.0,0.0,0.0,0.0,15.2,27.7,0.10
2023-02-05T03:00,7.8,89,6.0,0.00,0.00,3,91,97,6,0,0.0,0.0,0.0,0.0,16.0,28.6,0.12
2023-02-05T04:00,7.8,87,5.7,0.00,0.00,2,71,79,0,0,0.0,0.0,0.0,0.0,19.0,32.2,0.14
2023-02-05T05:00,7.0,86,4.8,0.00,0.00,2,69,77,0,0,0.0,0.0,0.0,0.0,20.5,33.7,0.14
2023-02-05T06:00,6.0,84,3.5,0.00,0.00,1,41,39,0,18,0.0,0.0,0.0,0.0,18.5,31.1,0.15
2023-02-05T07:00,5.1,82,2.2,0.00,0.00,1,31,20,0,43,0.0,0.0,0.0,0.0,18.7,31.7,0.16
2023-02-05T08:00,4.7,82,1.9,0.00,0.00,0,10,4,0,20,0.0,0.0,0.0,0.0,15.7,28.2,0.15
2023-02-05T09:00,4.0,83,1.3,0.00,0.00,0,18,0,0,60,5.0,2.0,3.0,0.0,16.8,29.9,0.14
2023-02-05T10:00,4.3,81,1.3,0.00,0.00,1,22,1,0,70,86.0,51.0,35.0,242.1,15.5,28.1,0.16
2023-02-05T11:00,5.2,77,1.4,0.00,0.00,1,28,0,0,92,202.0,141.0,61.0,507.0,15.1,22.7,0.21
2023-02-05T12:00,6.2,74,1.8,0.00,0.00,1,29,0,0,98,293.0,211.0,82.0,626.5,14.3,20.3,0.25
2023-02-05T13:00,6.9,72,2.2,0.00,0.00,1,36,16,0,71,322.0,218.0,104.0,617.1,15.3,21.3,0.28
2023-02-05T14:00,7.5,70,2.3,0.00,0.00,1,29,18,0,42,339.0,233.0,106.0,588.8,12.9,16.9,0.31
2023-02-05T15:00,7.8,67,2.0,0.00,0.00,2,57,31,0,98,321.0,246.0,75.0,659.9,11.3,14.8,0.35
2023-02-05T16:00,7.8,66,1.8,0.00,0.00,2,63,51,0,56,237.0,169.0,68.0,669.3,12.0,17.1,0.36
2023-02-05T17:00,7.4,70,2.2,0.00,0.00,1,39,34,0,28,118.0,58.0,60.0,476.0,9.0,16.2,0.31
2023-02-05T18:00,6.2,75,2.1,0.00,0.00,1,25,14,16,9,22.0,4.0,18.0,129.9,6.5,14.9,0.24
2023-02-05T19:00,5.4,80,2.1,0.00,0.00,0,4,3,0,4,0.0,0.0,0.0,0.0,8.3,14.9,0.18
2023-02-05T20:00,4.2,85,1.9,0.00,0.00,0,3,1,2,3,0.0,0.0,0.0,0.0,9.2,15.0,0.12
2023-02-05T21:00,3.1,90,1.7,0.00,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,8.9,14.7,0.08
2023-02-05T22:00,2.3,92,1.1,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.2,15.6,0.06
2023-02-05T23:00,1.6,94,0.7,0.00,0.00,0,0,0,0,1,0.0,0.0,0.0,0.0,7.2,15.6,0.04
2023-02-06T00:00,1.2,94,0.4,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.1,17.4,0.04
2023-02-06T01:00,0.8,95,0.2,0.00,0.00,1,25,1,36,8,0.0,0.0,0.0,0.0,6.5,17.4,0.03
2023-02-06T02:00,0.3,96,-0.2,0.00,0.00,0,3,3,0,2,0.0,0.0,0.0,0.0,8.4,14.3,0.02
2023-02-06T03:00,-0.3,97,-0.7,0.00,0.00,0,5,2,1,10,0.0,0.0,0.0,0.0,7.9,11.7,0.02
2023-02-06T04:00,0.5,97,0.1,0.00,0.00,1,20,8,4,36,0.0,0.0,0.0,0.0,6.3,9.4,0.02
2023-02-06T05:00,2.0,98,1.7,0.00,0.00,1,47,12,29,64,0.0,0.0,0.0,0.0,5.2,8.0,0.02
2023-02-06T06:00,2.1,99,2.0,0.00,0.00,3,100,100,71,62,0.0,0.0,0.0,0.0,4.6,7.2,0.01
2023-02-06T07:00,2.1,99,2.0,0.00,0.00,3,93,100,1,9,0.0,0.0,0.0,0.0,5.2,8.0,0.01
2023-02-06T08:00,1.1,99,1.0,0.00,0.00,3,92,100,3,1,0.0,0.0,0.0,0.0,3.9,8.1,0.00
2023-02-06T09:00,0.7,99,0.6,0.00,0.00,3,90,100,0,0,5.0,0.0,5.0,0.0,3.3,7.9,0.00
2023-02-06T10:00,1.7,98,1.4,0.00,0.00,3,95,100,9,0,58.0,10.0,48.0,38.5,2.6,6.6,0.01
2023-02-06T11:00,3.1,98,2.8,0.00,0.00,2,76,80,6,0,108.0,16.0,92.0,74.9,2.3,5.0,0.02
2023-02-06T12:00,4.0,97,3.5,0.00,0.00,2,69,76,1,0,172.0,25.0,147.0,67.2,1.9,2.9,0.03
2023-02-06T13:00,5.0,93,3.9,0.00,0.00,2,62,67,2,0,219.0,52.0,167.0,103.8,2.5,3.2,0.06
2023-02-06T14:00,5.7,87,3.7,0.00,0.00,0,3,2,2,0,251.0,77.0,174.0,163.7,3.0,4.0,0.12
2023-02-06T15:00,6.3,81,3.3,0.00,0.00,0,1,0,2,0,264.0,124.0,140.0,269.4,4.8,6.2,0.18
2023-02-06T16:00,6.3,80,3.1,0.00,0.00,0,2,0,4,0,222.0,138.0,84.0,424.0,6.3,8.1,0.19
2023-02-06T17:00,5.9,82,3.1,0.00,0.00,0,0,0,0,0,132.0,78.0,54.0,473.9,4.6,6.8,0.17
2023-02-06T18:00,4.9,88,3.1,0.00,0.00,0,4,0,7,0,27.0,11.0,16.0,203.6,2.3,3.3,0.10
2023-02-06T19:00,3.6,95,2.8,0.00,0.00,0,5,1,6,0,0.0,0.0,0.0,0.0,5.8,4.5,0.04
2023-02-06T20:00,3.3,92,2.2,0.00,0.00,0,2,0,3,0,0.0,0.0,0.0,0.0,7.7,15.1,0.06
2023-02-06T21:00,2.7,96,2.1,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.2,17.4,0.03
2023-02-06T22:00,2.0,98,1.7,0.00,0.00,0,19,20,1,0,0.0,0.0,0.0,0.0,9.4,13.3,0.01
2023-02-06T23:00,1.1,99,0.9,0.00,0.00,1,33,24,19,0,0.0,0.0,0.0,0.0,8.9,12.4,0.01
2023-02-07T00:00,1.1,100,1.0,0.00,0.00,1,25,24,5,0,0.0,0.0,0.0,0.0,8.0,11.4,0.00
2023-02-07T01:00,2.0,99,1.9,0.00,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,7.3,11.0,0.01
2023-02-07T02:00,2.0,99,1.9,0.00,0.00,3,83,92,0,0,0.0,0.0,0.0,0.0,6.5,10.4,0.01
2023-02-07T03:00,1.8,99,1.7,0.00,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,5.9,9.7,0.00
2023-02-07T04:00,0.3,100,0.2,0.00,0.00,3,93,99,7,0,0.0,0.0,0.0,0.0,6.6,10.5,0.00
2023-02-07T05:00,-0.6,99,-0.8,0.00,0.00,3,91,100,2,0,0.0,0.0,0.0,0.0,4.7,8.7,0.01
2023-02-07T06:00,-0.7,99,-0.8,0.00,0.00,3,92,100,3,0,0.0,0.0,0.0,0.0,6.0,10.5,0.01
2023-02-07T07:00,-0.3,99,-0.4,0.00,0.00,3,91,100,2,0,0.0,0.0,0.0,0.0,3.6,9.2,0.01
2023-02-07T08:00,0.0,99,-0.1,0.00,0.00,3,94,99,8,0,0.0,0.0,0.0,0.0,4.0,7.6,0.01
2023-02-07T09:00,-0.2,99,-0.4,0.00,0.00,3,98,100,14,0,5.0,1.0,4.0,0.0,4.4,7.9,0.01
2023-02-07T10:00,1.0,98,0.7,0.00,0.00,2,79,83,7,0,55.0,17.0,38.0,82.5,3.3,5.5,0.01
2023-02-07T11:00,2.3,95,1.6,0.00,0.00,2,75,81,4,0,127.0,35.0,92.0,132.8,2.6,4.0,0.04
2023-02-07T12:00,3.4,92,2.2,0.00,0.00,2,72,78,3,0,206.0,83.0,123.0,191.4,1.1,1.8,0.06
2023-02-07T13:00,4.4,87,2.5,0.00,0.00,2,64,71,0,0,261.0,112.0,149.0,271.7,1.1,1.3,0.11
2023-02-07T14:00,5.1,83,2.4,0.00,0.00,0,8,9,0,0,290.0,133.0,157.0,315.8,1.8,1.9,0.15
2023-02-07T15:00,5.4,80,2.2,0.00,0.00,0,9,10,0,0,278.0,130.0,148.0,345.1,1.5,1.4,0.18
2023-02-07T16:00,5.4,80,2.2,0.00,0.00,0,5,5,0,0,238.0,150.0,88.0,444.5,1.6,1.6,0.18
2023-02-07T17:00,4.9,83,2.2,0.00,0.00,0,2,2,0,0,130.0,72.0,58.0,467.2,3.1,3.9,0.15
2023-02-07T18:00,3.9,89,2.2,0.00,0.00,0,1,1,0,0,29.0,13.0,16.0,198.9,7.9,7.9,0.09
2023-02-07T19:00,2.7,95,2.0,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.7,13.2,0.04
2023-02-07T20:00,2.4,95,1.7,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.9,14.5,0.04
2023-02-07T21:00,1.1,98,0.8,0.00,0.00,0,0,0,0,1,0.0,0.0,0.0,0.0,9.8,13.0,0.01
2023-02-07T22:00,-0.1,99,-0.2,0.00,0.00,1,41,45,0,3,0.0,0.0,0.0,0.0,10.0,13.0,0.01
2023-02-07T23:00,-0.5,99,-0.6,0.00,0.00,0,1,0,0,4,0.0,0.0,0.0,0.0,9.5,12.6,0.00
2023-02-08T00:00,0.5,99,0.3,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.4,11.5,0.01
2023-02-08T01:00,1.2,99,1.0,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.2,10.4,0.01
2023-02-08T02:00,0.6,99,0.5,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,5.9,8.8,0.00
2023-02-08T03:00,-0.7,99,-0.8,0.00,0.00,3,82,91,0,0,0.0,0.0,0.0,0.0,4.6,6.8,0.00
2023-02-08T04:00,-1.2,98,-1.5,0.00,0.00,3,88,97,0,3,0.0,0.0,0.0,0.0,2.6,3.9,0.01
2023-02-08T05:00,-1.2,97,-1.6,0.00,0.00,3,90,97,0,8,0.0,0.0,0.0,0.0,1.6,1.8,0.02
2023-02-08T06:00,-1.9,98,-2.2,0.00,0.00,3,87,97,0,0,0.0,0.0,0.0,0.0,4.0,5.6,0.01
2023-02-08T07:00,-1.7,98,-2.0,0.00,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,5.4,10.7,0.01
2023-02-08T08:00,-1.9,97,-2.3,0.00,0.00,3,89,99,0,0,0.0,0.0,0.0,0.0,5.8,11.7,0.01
2023-02-08T09:00,-1.5,98,-1.8,0.00,0.00,3,89,99,0,1,7.0,1.0,6.0,0.0,5.2,11.0,0.01
2023-02-08T10:00,0.3,97,-0.1,0.00,0.00,3,90,100,0,0,72.0,24.0,48.0,101.5,4.4,9.1,0.02
2023-02-08T11:00,1.8,95,1.2,0.00,0.00,2,69,77,0,0,161.0,63.0,98.0,215.2,2.5,5.8,0.03
2023-02-08T12:00,2.9,91,1.6,0.00,0.00,2,64,71,0,0,229.0,88.0,141.0,252.7,3.7,5.2,0.07
2023-02-08T13:00,4.1,84,1.6,0.00,0.00,0,4,4,0,0,287.0,130.0,157.0,289.4,4.9,6.4,0.13
2023-02-08T14:00,5.1,77,1.4,0.00,0.00,0,0,0,0,0,339.0,197.0,142.0,405.8,6.6,8.8,0.21
2023-02-08T15:00,5.9,71,1.0,0.00,0.00,0,0,0,0,0,348.0,273.0,75.0,629.0,9.6,12.8,0.27
2023-02-08T16:00,6.1,68,0.5,0.00,0.00,0,0,0,0,0,266.0,199.0,67.0,728.4,10.5,14.4,0.31
2023-02-08T17:00,5.4,72,0.7,0.00,0.00,0,0,0,0,0,151.0,102.0,49.0,613.2,7.2,15.5,0.25
2023-02-08T18:00,3.8,77,0.2,0.00,0.00,0,0,0,0,0,36.0,20.0,16.0,288.6,7.9,18.2,0.18
2023-02-08T19:00,2.4,83,-0.2,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.8,19.9,0.12
2023-02-08T20:00,1.9,82,-0.8,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,7.7,20.6,0.12
2023-02-08T21:00,1.1,85,-1.1,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.4,21.4,0.10
2023-02-08T22:00,0.6,86,-1.4,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,8.2,22.1,0.09
2023-02-08T23:00,0.3,87,-1.6,0.00,0.00,0,1,0,0,2,0.0,0.0,0.0,0.0,9.6,23.1,0.08
2023-02-09T00:00,0.0,88,-1.7,0.00,0.00,0,9,0,0,31,0.0,0.0,0.0,0.0,9.7,23.0,0.07
2023-02-09T01:00,-0.0,89,-1.6,0.00,0.00,1,32,8,0,83,0.0,0.0,0.0,0.0,10.0,23.3,0.07
2023-02-09T02:00,0.0,90,-1.4,0.00,0.00,1,45,18,0,97,0.0,0.0,0.0,0.0,10.7,24.3,0.06
2023-02-09T03:00,0.3,91,-1.0,0.00,0.00,2,65,39,0,98,0.0,0.0,0.0,0.0,10.8,23.7,0.06
2023-02-09T04:00,0.7,91,-0.5,0.00,0.00,3,85,61,0,100,0.0,0.0,0.0,0.0,11.5,24.0,0.06
2023-02-09T05:00,1.1,92,-0.0,0.00,0.00,2,59,33,0,99,0.0,0.0,0.0,0.0,11.2,23.3,0.05
2023-02-09T06:00,1.0,94,0.1,0.00,0.00,1,41,12,0,100,0.0,0.0,0.0,0.0,9.8,21.7,0.04
2023-02-09T07:00,1.2,94,0.3,0.00,0.00,2,72,36,16,100,0.0,0.0,0.0,0.0,10.1,22.3,0.04
2023-02-09T08:00,1.5,94,0.7,0.00,0.00,3,100,85,2,100,0.0,0.0,0.0,0.0,10.7,22.7,0.04
2023-02-09T09:00,2.2,94,1.3,0.00,0.00,3,100,100,11,62,5.0,0.0,5.0,0.0,10.4,20.5,0.04
2023-02-09T10:00,3.1,92,2.0,0.00,0.00,3,100,99,35,33,32.0,0.0,32.0,0.0,10.9,19.2,0.06
2023-02-09T11:00,4.4,90,2.9,0.00,0.00,3,92,84,22,10,89.0,12.0,77.0,23.1,9.8,17.2,0.08
