time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,relativehumidity_2m,rain,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,vapor_pressure_deficit,solar_irrad
2021-12-04 23:00:00+00:00,0.0,0.0,0.0,0.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.29,0.018
2021-12-05 00:00:00+00:00,0.0,0.0,0.0,0.0,15.2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.25,0.012
2021-12-05 01:00:00+00:00,0.0,0.0,0.0,0.0,14.7,86.0,0.0,0.0,4.0,0.0,0.0,14.0,5.9,0.24,0.016
2021-12-05 02:00:00+00:00,0.0,0.0,0.0,0.0,14.9,85.0,0.0,0.0,10.0,0.0,0.0,33.0,5.9,0.25,0.015
2021-12-05 03:00:00+00:00,0.0,0.0,0.0,0.0,14.2,86.0,0.0,0.0,19.0,0.0,0.0,63.0,6.1,0.22,0.02
2021-12-05 04:00:00+00:00,0.0,0.0,0.0,0.0,13.8,86.0,0.0,0.0,14.0,0.0,0.0,47.0,6.4,0.22,0.024
2021-12-05 05:00:00+00:00,0.0,0.0,0.0,0.0,13.5,87.0,0.0,0.0,10.0,8.0,0.0,8.0,4.2,0.21,0.015
2021-12-05 06:00:00+00:00,0.0,0.0,0.0,0.0,13.1,87.0,0.0,0.0,5.0,3.0,0.0,9.0,3.8,0.19,2.561
2021-12-05 07:00:00+00:00,3.0,0.0,3.0,0.0,12.9,87.0,0.0,0.0,4.0,0.0,0.0,13.0,2.9,0.19,40.117
2021-12-05 08:00:00+00:00,114.0,68.0,46.0,397.6,15.6,82.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.33,94.351
2021-12-05 09:00:00+00:00,324.0,238.0,86.0,653.7,19.1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.63,393.409
2021-12-05 10:00:00+00:00,525.0,418.0,107.0,781.8,21.7,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.1400000000000001,845.984
2021-12-05 11:00:00+00:00,679.0,560.0,119.0,847.9,23.3,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,958.125
2021-12-05 12:00:00+00:00,769.0,644.0,125.0,878.8,24.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.76,986.852
2021-12-05 13:00:00+00:00,786.0,660.0,126.0,883.7,25.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.94,923.956
2021-12-05 14:00:00+00:00,726.0,604.0,122.0,860.8,25.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.97,780.349
2021-12-05 15:00:00+00:00,601.0,489.0,112.0,814.6,25.5,39.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,2.0,572.159
2021-12-05 16:00:00+00:00,421.0,325.0,96.0,722.9,25.2,40.0,0.0,0.0,6.0,0.0,0.0,19.0,5.7,1.9300000000000002,308.922
2021-12-05 17:00:00+00:00,211.0,142.0,69.0,546.4,23.5,67.0,0.0,0.0,5.0,0.0,0.0,17.0,2.3,0.9500000000000001,40.018
2021-12-05 18:00:00+00:00,33.0,16.0,17.0,140.2,22.3,61.0,0.0,0.0,12.0,0.0,0.0,41.0,3.3,1.05,0.102
2021-12-05 19:00:00+00:00,0.0,0.0,0.0,0.0,20.3,68.0,0.0,0.0,16.0,0.0,0.0,52.0,5.0,0.75,0.031
2021-12-05 20:00:00+00:00,0.0,0.0,0.0,0.0,18.7,73.0,0.0,0.0,17.0,0.0,0.0,58.0,5.2,0.58,0.028
2021-12-05 21:00:00+00:00,0.0,0.0,0.0,0.0,17.7,75.0,0.0,0.0,17.0,0.0,0.0,58.0,4.1,0.5,0.028
2021-12-05 22:00:00+00:00,0.0,0.0,0.0,0.0,17.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.44,0.021
2021-12-05 23:00:00+00:00,0.0,0.0,0.0,0.0,16.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.37,0.021
2021-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0,15.4,82.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.31,0.017
2021-12-06 01:00:00+00:00,0.0,0.0,0.0,0.0,15.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.29,0.017
2021-12-06 02:00:00+00:00,0.0,0.0,0.0,0.0,14.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.25,0.02
2021-12-06 03:00:00+00:00,0.0,0.0,0.0,0.0,14.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.22,0.02
2021-12-06 04:00:00+00:00,0.0,0.0,0.0,0.0,14.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.21,0.023
2021-12-06 05:00:00+00:00,0.0,0.0,0.0,0.0,13.9,88.0,0.0,0.0,7.0,3.0,0.0,13.0,3.7,0.19,0.013
2021-12-06 06:00:00+00:00,0.0,0.0,0.0,0.0,13.8,88.0,0.0,0.0,7.0,0.0,0.0,24.0,4.4,0.19,2.317
2021-12-06 07:00:00+00:00,2.0,0.0,2.0,0.0,13.6,89.0,0.0,0.0,18.0,0.0,0.0,59.0,4.5,0.18,38.378
2021-12-06 08:00:00+00:00,107.0,62.0,45.0,365.2,16.6,82.0,0.0,0.0,20.0,0.0,0.0,66.0,2.8,0.33,92.511
2021-12-06 09:00:00+00:00,308.0,224.0,84.0,619.4,20.1,71.0,0.0,0.0,20.0,0.0,0.0,65.0,2.2,0.6900000000000001,373.364
2021-12-06 10:00:00+00:00,503.0,397.0,106.0,745.8,22.4,58.0,0.0,0.0,19.0,0.0,1.0,61.0,2.9,1.1400000000000001,814.092
2021-12-06 11:00:00+00:00,653.0,535.0,118.0,812.6,23.9,52.0,0.0,0.0,12.0,0.0,0.0,40.0,3.5,1.44,922.029
2021-12-06 12:00:00+00:00,740.0,616.0,124.0,842.6,25.0,48.0,0.0,0.0,6.0,0.0,0.0,20.0,4.6,1.65,950.403
2021-12-06 13:00:00+00:00,758.0,632.0,126.0,847.7,25.7,46.0,0.0,0.0,8.0,0.0,0.0,26.0,4.7,1.78,888.191
2021-12-06 14:00:00+00:00,703.0,581.0,122.0,829.1,25.7,47.0,0.0,0.0,10.0,0.0,0.0,34.0,4.5,1.74,753.005
2021-12-06 15:00:00+00:00,582.0,469.0,113.0,781.8,25.8,47.0,0.0,0.0,8.0,0.0,0.0,28.0,4.2,1.77,543.45
2021-12-06 16:00:00+00:00,406.0,311.0,95.0,691.6,25.6,47.0,0.0,0.0,5.0,0.0,0.0,17.0,4.2,1.73,282.151
2021-12-06 17:00:00+00:00,202.0,134.0,68.0,514.6,24.5,60.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,1.25,36.107
2021-12-06 18:00:00+00:00,32.0,15.0,17.0,131.1,23.7,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.12,0.099
2021-12-06 19:00:00+00:00,0.0,0.0,0.0,0.0,22.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.87,0.041
2021-12-06 20:00:00+00:00,0.0,0.0,0.0,0.0,21.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.75,0.037
2021-12-06 21:00:00+00:00,0.0,0.0,0.0,0.0,20.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.59,0.03
2021-12-06 22:00:00+00:00,0.0,0.0,0.0,0.0,18.9,81.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.42,0.023
2021-12-06 23:00:00+00:00,0.0,0.0,0.0,0.0,18.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.34,0.021
2021-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0,17.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.29,0.013
2021-12-07 01:00:00+00:00,0.0,0.0,0.0,0.0,16.6,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.24,0.014
2021-12-07 02:00:00+00:00,0.0,0.0,0.0,0.0,16.3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.19,0.011
2021-12-07 03:00:00+00:00,0.0,0.0,0.0,0.0,15.7,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.17,0.014
2021-12-07 04:00:00+00:00,0.0,0.0,0.0,0.0,15.3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.16,0.013
2021-12-07 05:00:00+00:00,0.0,0.0,0.0,0.0,15.0,91.0,0.0,0.0,19.0,21.0,0.0,0.0,4.3,0.16,0.013
2021-12-07 06:00:00+00:00,0.0,0.0,0.0,0.0,15.0,90.0,0.0,0.0,2.0,2.0,0.0,0.0,4.4,0.17,2.103
2021-12-07 07:00:00+00:00,2.0,0.0,2.0,0.0,14.8,90.0,0.0,0.0,3.0,3.0,0.0,0.0,3.4,0.17,40.31
2021-12-07 08:00:00+00:00,104.0,60.0,44.0,356.1,17.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.28,99.226
2021-12-07 09:00:00+00:00,305.0,221.0,84.0,615.2,20.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.65,354.842
2021-12-07 10:00:00+00:00,499.0,393.0,106.0,741.4,22.7,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.09,778.179
2021-12-07 11:00:00+00:00,649.0,530.0,119.0,807.5,24.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.38,891.281
2021-12-07 12:00:00+00:00,737.0,612.0,125.0,839.0,25.2,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5899999999999999,920.118
2021-12-07 13:00:00+00:00,755.0,629.0,126.0,845.1,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.71,858.824
2021-12-07 14:00:00+00:00,705.0,582.0,123.0,831.4,26.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.74,725.202
2021-12-07 15:00:00+00:00,584.0,471.0,113.0,785.5,26.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.76,519.056
2021-12-07 16:00:00+00:00,408.0,312.0,96.0,693.6,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.69,269.322
2021-12-07 17:00:00+00:00,204.0,136.0,68.0,521.2,24.6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.1,35.366
2021-12-07 18:00:00+00:00,32.0,15.0,17.0,130.6,23.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.081
2021-12-07 19:00:00+00:00,0.0,0.0,0.0,0.0,22.8,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.75,0.02
2021-12-07 20:00:00+00:00,0.0,0.0,0.0,0.0,22.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.73,0.017
2021-12-07 21:00:00+00:00,0.0,0.0,0.0,0.0,21.3,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.61,0.023
2021-12-07 22:00:00+00:00,0.0,0.0,0.0,0.0,20.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.48,0.018
2021-12-07 23:00:00+00:00,0.0,0.0,0.0,0.0,18.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.013
2021-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0,17.9,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.24,0.01
2021-12-08 01:00:00+00:00,0.0,0.0,0.0,0.0,17.3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.01
2021-12-08 02:00:00+00:00,0.0,0.0,0.0,0.0,16.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.19,0.01
2021-12-08 03:00:00+00:00,0.0,0.0,0.0,0.0,16.3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.16,0.008
2021-12-08 04:00:00+00:00,0.0,0.0,0.0,0.0,15.9,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.15,0.01
2021-12-08 05:00:00+00:00,0.0,0.0,0.0,0.0,15.6,92.0,0.0,1.0,21.0,23.0,0.0,0.0,2.2,0.14,0.01
2021-12-08 06:00:00+00:00,0.0,0.0,0.0,0.0,15.5,92.0,0.0,0.0,10.0,11.0,0.0,0.0,3.0,0.15,2.022
2021-12-08 07:00:00+00:00,2.0,0.0,2.0,0.0,15.2,92.0,0.0,0.0,4.0,4.0,0.0,0.0,3.6,0.14,41.201
2021-12-08 08:00:00+00:00,102.0,59.0,43.0,352.7,17.7,87.0,0.0,0.0,4.0,4.0,0.0,0.0,2.4,0.27,96.428
2021-12-08 09:00:00+00:00,303.0,219.0,84.0,613.7,21.1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.67,342.413
2021-12-08 10:00:00+00:00,497.0,392.0,105.0,742.6,23.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.04,767.261
2021-12-08 11:00:00+00:00,648.0,530.0,118.0,809.9,24.8,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.32,887.481
2021-12-08 12:00:00+00:00,737.0,612.0,125.0,840.9,25.9,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.57,911.221
2021-12-08 13:00:00+00:00,756.0,630.0,126.0,847.7,26.6,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.71,858.626
2021-12-08 14:00:00+00:00,701.0,579.0,122.0,827.9,26.8,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.73,731.125
2021-12-08 15:00:00+00:00,581.0,469.0,112.0,782.5,27.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.77,516.611
2021-12-08 16:00:00+00:00,407.0,311.0,96.0,691.0,26.9,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.75,266.032
2021-12-08 17:00:00+00:00,203.0,135.0,68.0,516.1,25.8,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,34.842
2021-12-08 18:00:00+00:00,33.0,15.0,18.0,130.2,24.9,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.12,0.072
2021-12-08 19:00:00+00:00,0.0,0.0,0.0,0.0,23.7,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.92,0.027
2021-12-08 20:00:00+00:00,0.0,0.0,0.0,0.0,22.8,72.0,0.0,0.0,2.0,0.0,0.0,5.0,3.4,0.78,0.02
2021-12-08 21:00:00+00:00,0.0,0.0,0.0,0.0,21.6,77.0,0.0,0.0,11.0,0.0,0.0,38.0,3.3,0.59,0.023
2021-12-08 22:00:00+00:00,0.0,0.0,0.0,0.0,19.9,83.0,0.0,1.0,21.0,0.0,0.0,71.0,3.6,0.39,0.017
2021-12-08 23:00:00+00:00,0.0,0.0,0.0,0.0,18.7,87.0,0.0,1.0,26.0,0.0,0.0,85.0,4.6,0.28,0.01
2021-12-09 00:00:00+00:00,0.0,0.0,0.0,0.0,17.8,89.0,0.0,1.0,25.0,0.0,0.0,83.0,5.2,0.22,0.012
2021-12-09 01:00:00+00:00,0.0,0.0,0.0,0.0,17.1,91.0,0.0,1.0,26.0,0.0,0.0,86.0,5.4,0.18,0.01
2021-12-09 02:00:00+00:00,0.0,0.0,0.0,0.0,16.5,92.0,0.0,1.0,26.0,0.0,0.0,87.0,5.2,0.15,0.013
2021-12-09 03:00:00+00:00,0.0,0.0,0.0,0.0,16.0,92.0,0.0,1.0,28.0,0.0,0.0,94.0,4.8,0.14,0.008
2021-12-09 04:00:00+00:00,0.0,0.0,0.0,0.0,15.6,93.0,0.0,1.0,28.0,1.0,0.0,90.0,4.6,0.13,0.006
2021-12-09 05:00:00+00:00,0.0,0.0,0.0,0.0,15.3,93.0,0.0,2.0,57.0,36.0,0.0,81.0,4.7,0.13,0.004
2021-12-09 06:00:00+00:00,0.0,0.0,0.0,0.0,15.0,93.0,0.0,1.0,43.0,26.0,0.0,65.0,4.9,0.12,1.864
2021-12-09 07:00:00+00:00,2.0,0.0,2.0,0.0,14.7,93.0,0.0,1.0,34.0,26.0,0.0,35.0,4.9,0.12,40.215
2021-12-09 08:00:00+00:00,99.0,55.0,44.0,331.2,18.0,86.0,0.0,1.0,24.0,12.0,0.0,44.0,3.1,0.29,90.612
2021-12-09 09:00:00+00:00,281.0,193.0,88.0,544.3,21.5,74.0,0.0,1.0,32.0,17.0,0.0,57.0,2.5,0.66,355.515
2021-12-09 10:00:00+00:00,458.0,337.0,121.0,641.0,24.0,63.0,0.0,1.0,32.0,17.0,0.0,57.0,3.2,1.1,771.733
2021-12-09 11:00:00+00:00,642.0,520.0,122.0,796.9,25.7,57.0,0.0,1.0,40.0,19.0,0.0,77.0,3.3,1.43,938.987
2021-12-09 12:00:00+00:00,717.0,576.0,141.0,793.0,27.0,53.0,0.0,1.0,41.0,14.0,0.0,94.0,3.8,1.67,965.043
2021-12-09 13:00:00+00:00,679.0,511.0,168.0,688.6,28.0,50.0,0.0,3.0,84.0,55.0,11.0,94.0,6.5,1.9,793.549
2021-12-09 14:00:00+00:00,600.0,411.0,189.0,588.2,28.0,49.0,0.0,3.0,100.0,86.0,67.0,97.0,4.4,1.9300000000000002,734.32
2021-12-09 15:00:00+00:00,438.0,225.0,213.0,375.5,27.8,49.0,0.0,3.0,100.0,78.0,39.0,95.0,1.6,1.8900000000000001,545.138
2021-12-09 16:00:00+00:00,326.0,197.0,129.0,437.4,27.6,51.0,0.0,1.0,37.0,14.0,1.0,80.0,2.7,1.8,240.346
2021-12-09 17:00:00+00:00,170.0,88.0,82.0,335.5,25.9,66.0,0.0,0.0,16.0,0.0,1.0,50.0,2.9,1.15,41.464
2021-12-09 18:00:00+00:00,31.0,13.0,18.0,112.4,24.2,77.0,0.0,0.0,10.0,3.0,12.0,1.0,5.9,0.7000000000000001,0.087
2021-12-09 19:00:00+00:00,0.0,0.0,0.0,0.0,23.3,79.0,0.0,0.0,19.0,8.0,20.0,0.0,6.1,0.62,0.028
2021-12-09 20:00:00+00:00,0.0,0.0,0.0,0.0,22.4,80.0,0.0,1.0,31.0,8.0,39.0,0.0,6.9,0.53,0.025
2021-12-09 21:00:00+00:00,0.0,0.0,0.0,0.0,21.1,84.0,0.0,1.0,32.0,14.0,32.0,0.0,7.2,0.4,0.017
2021-12-09 22:00:00+00:00,0.0,0.0,0.0,0.0,20.2,87.0,0.0,1.0,38.0,19.0,35.0,0.0,6.8,0.32,0.021
2021-12-10 00:00:00+00:00,0.0,0.0,0.0,0.0,18.9,89.0,0.0,1.0,35.0,27.0,18.0,0.0,4.9,0.23,0.017
2021-12-10 01:00:00+00:00,0.0,0.0,0.0,0.0,18.4,90.0,0.0,1.0,31.0,29.0,8.0,0.0,4.3,0.21,0.012
2021-12-10 02:00:00+00:00,0.0,0.0,0.0,0.0,18.9,90.0,0.0,2.0,79.0,71.0,25.0,0.0,3.6,0.21,0.014
2021-12-10 03:00:00+00:00,0.0,0.0,0.0,0.0,18.4,92.0,0.0,3.0,95.0,96.0,14.0,0.0,3.6,0.17,0.01
2021-12-10 04:00:00+00:00,0.0,0.0,0.0,0.0,18.1,93.0,0.0,2.0,72.0,78.0,3.0,0.0,3.6,0.15,0.013
2021-12-10 05:00:00+00:00,0.0,0.0,0.0,0.0,17.7,94.0,0.0,3.0,87.0,95.0,2.0,0.0,3.7,0.13,0.013
2021-12-10 06:00:00+00:00,0.0,0.0,0.0,0.0,17.3,94.0,0.0,0.0,8.0,8.0,0.0,1.0,4.8,0.12,0.009
2021-12-10 07:00:00+00:00,1.0,0.0,1.0,0.0,16.9,94.0,0.0,0.0,2.0,2.0,0.0,0.0,4.7,0.11,70.935
2021-12-10 08:00:00+00:00,93.0,51.0,42.0,309.3,19.4,88.0,0.0,0.0,2.0,2.0,0.0,0.0,3.3,0.27,85.787
2021-12-10 09:00:00+00:00,301.0,216.0,85.0,613.0,22.7,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.66,348.107
2021-12-10 10:00:00+00:00,496.0,390.0,106.0,744.7,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.11,801.607
2021-12-10 11:00:00+00:00,648.0,528.0,120.0,811.4,26.6,59.0,0.0,0.0,2.0,2.0,0.0,0.0,2.4,1.42,904.841
2021-12-10 12:00:00+00:00,737.0,609.0,128.0,840.1,27.6,55.0,0.0,1.0,28.0,31.0,0.0,0.0,3.0,1.65,944.517
2021-12-10 13:00:00+00:00,718.0,567.0,151.0,765.1,28.3,52.0,0.0,1.0,29.0,32.0,0.0,0.0,3.0,1.8399999999999999,877.643
2021-12-10 14:00:00+00:00,592.0,401.0,191.0,574.3,28.6,49.0,0.0,1.0,30.0,33.0,0.0,0.0,1.8,1.98,760.516
2021-12-10 15:00:00+00:00,542.0,406.0,136.0,677.6,28.7,50.0,0.0,0.0,13.0,14.0,0.0,0.0,0.7000000000000001,1.99,565.161
2021-12-10 16:00:00+00:00,389.0,283.0,106.0,627.8,28.3,51.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.8599999999999999,308.894
2021-12-10 17:00:00+00:00,196.0,127.0,69.0,482.8,27.1,63.0,0.0,0.0,1.0,1.0,0.0,0.0,2.1,1.32,47.0
2021-12-10 18:00:00+00:00,34.0,16.0,18.0,137.8,25.6,68.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6,1.06,0.103
2021-12-10 19:00:00+00:00,0.0,0.0,0.0,0.0,25.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.97,0.025
2021-12-10 20:00:00+00:00,0.0,0.0,0.0,0.0,24.3,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.93,0.028
2021-12-10 21:00:00+00:00,0.0,0.0,0.0,0.0,23.6,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.81,0.019
2021-12-10 22:00:00+00:00,0.0,0.0,0.0,0.0,23.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,2.8,0.71,0.022
2021-12-10 23:00:00+00:00,0.0,0.0,0.0,0.0,22.1,79.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3,0.5700000000000001,0.02
2021-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0,21.2,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45,0.017
2021-12-11 01:00:00+00:00,0.0,0.0,0.0,0.0,20.6,84.0,0.0,0.0,3.0,3.0,0.0,0.0,1.4,0.38,0.015
2021-12-11 02:00:00+00:00,0.0,0.0,0.0,0.0,21.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.43,0.016
2021-12-11 03:00:00+00:00,0.0,0.0,0.0,0.0,20.7,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.016
2021-12-11 04:00:00+00:00,0.0,0.0,0.0,0.0,20.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.34,0.018
2021-12-11 05:00:00+00:00,0.0,0.0,0.0,0.0,19.3,88.0,0.0,0.0,9.0,10.0,0.0,0.0,1.6,0.27,0.018
2021-12-11 06:00:00+00:00,0.0,0.0,0.0,0.0,18.2,91.0,0.0,0.0,9.0,10.0,0.0,0.0,1.6,0.19,1.769
2021-12-11 07:00:00+00:00,1.0,0.0,1.0,0.0,17.3,93.0,0.0,0.0,5.0,5.0,0.0,0.0,1.9,0.13,40.514
2021-12-11 08:00:00+00:00,97.0,55.0,42.0,335.8,19.5,90.0,0.0,0.0,8.0,9.0,0.0,0.0,1.9,0.23,84.149
2021-12-11 09:00:00+00:00,293.0,212.0,81.0,605.4,23.0,77.0,0.0,0.0,2.0,2.0,0.0,0.0,1.8,0.66,339.811
2021-12-11 10:00:00+00:00,489.0,383.0,106.0,734.1,25.3,64.0,0.0,0.0,2.0,2.0,0.0,0.0,2.6,1.16,800.573
2021-12-11 11:00:00+00:00,646.0,529.0,117.0,815.0,26.9,58.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8,1.5,911.908
2021-12-11 12:00:00+00:00,732.0,607.0,125.0,838.9,28.0,54.0,0.0,0.0,17.0,17.0,2.0,0.0,0.5,1.73,944.813
2021-12-11 13:00:00+00:00,739.0,597.0,142.0,806.5,28.7,51.0,0.0,1.0,26.0,19.0,15.0,0.0,0.5,1.94,865.702
2021-12-11 14:00:00+00:00,618.0,439.0,179.0,629.1,28.5,51.0,0.0,1.0,41.0,34.0,18.0,0.0,1.8,1.9300000000000002,758.863
2021-12-11 15:00:00+00:00,466.0,298.0,168.0,497.3,28.5,51.0,0.0,2.0,52.0,38.0,29.0,0.0,2.2,1.9100000000000001,538.315
2021-12-11 16:00:00+00:00,324.0,177.0,147.0,392.3,28.1,54.0,0.0,1.0,47.0,30.0,33.0,0.0,1.4,1.74,178.308
2021-12-11 17:00:00+00:00,137.0,65.0,72.0,246.3,27.0,68.0,0.0,1.0,22.0,0.0,36.0,0.0,0.8,1.1400000000000001,30.537
2021-12-11 18:00:00+00:00,30.0,13.0,17.0,111.5,26.1,67.0,0.0,1.0,32.0,16.0,29.0,0.0,1.5,1.12,0.099
2021-12-11 19:00:00+00:00,0.0,0.0,0.0,0.0,25.6,69.0,0.0,1.0,29.0,12.0,30.0,0.0,1.1,1.01,0.031
2021-12-11 20:00:00+00:00,0.0,0.0,0.0,0.0,25.0,69.0,0.0,1.0,26.0,6.0,35.0,0.0,1.1,0.98,0.026
2021-12-11 21:00:00+00:00,0.0,0.0,0.0,0.0,24.3,72.0,0.0,1.0,26.0,12.0,25.0,0.0,1.4,0.86,0.02
2021-12-11 22:00:00+00:00,0.0,0.0,0.0,0.0,23.7,74.0,0.0,0.0,11.0,0.0,19.0,0.0,2.0,0.75,0.02
2021-12-11 23:00:00+00:00,0.0,0.0,0.0,0.0,23.1,76.0,0.0,0.0,1.0,0.0,2.0,0.0,0.4,0.68,0.019
2021-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0,22.5,78.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,0.6,0.015
2021-12-12 01:00:00+00:00,0.0,0.0,0.0,0.0,21.7,81.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3,0.5,0.013
2021-12-12 02:00:00+00:00,0.0,0.0,0.0,0.0,20.4,86.0,0.0,0.0,3.0,2.0,2.0,0.0,1.8,0.33,0.011
2021-12-12 03:00:00+00:00,0.0,0.0,0.0,0.0,19.4,90.0,0.0,0.0,9.0,6.0,6.0,0.0,1.9,0.23,0.013
2021-12-12 04:00:00+00:00,0.0,0.0,0.0,0.0,18.6,92.0,0.0,0.0,12.0,9.0,6.0,0.0,2.9,0.17,0.013
2021-12-12 05:00:00+00:00,0.0,0.0,0.0,0.0,18.2,93.0,0.0,3.0,89.0,90.0,14.0,0.0,3.6,0.15,0.014
2021-12-12 06:00:00+00:00,0.0,0.0,0.0,0.0,17.8,94.0,0.0,1.0,35.0,21.0,26.0,0.0,3.7,0.12,1.421
2021-12-12 07:00:00+00:00,1.0,0.0,1.0,0.0,17.4,95.0,0.0,1.0,44.0,45.0,6.0,0.0,3.2,0.1,51.798
2021-12-12 08:00:00+00:00,84.0,45.0,39.0,276.7,19.9,90.0,0.0,3.0,84.0,92.0,2.0,0.0,2.3,0.23,88.611
2021-12-12 09:00:00+00:00,280.0,194.0,86.0,557.3,23.3,78.0,0.0,1.0,32.0,35.0,0.0,0.0,2.3,0.63,333.19
2021-12-12 10:00:00+00:00,475.0,356.0,119.0,684.9,25.5,67.0,0.0,0.0,9.0,9.0,2.0,0.0,3.2,1.07,789.245
